materials-id,composition,target,outer_split,cv_fold
53,Ac1Cr1O3,True,test,
54,Ac1Cs1,False,train,4
55,Ac1Cs1Te2,True,train,0
56,Ac1Cs3,False,train,1
57,Ac1Cu1F1O2,False,train,1
58,Ac1Cu1O3,True,train,3
59,Ac1Cu3,True,train,1
60,Ac1Dy3,False,train,0
61,Ac1Er3,False,train,0
62,Ac1Eu1Mg2,False,test,
63,Ac1Eu1Zn2,True,train,1
64,Ac1Eu3,False,train,1
65,Ac1F1O1,True,train,3
66,Ac1F3,True,train,1
67,Ac1Fe1O3,True,test,
68,Ac1Ga1O3,True,train,2
69,Ac1Ga1Te2,True,train,2
70,Ac1Ga2Sr1,True,train,0
71,Ac1Ga2Yb1,True,train,3
72,Ac1Ga3,True,test,
73,Ac1Ge3,True,train,3
74,Ac1H2,True,train,0
75,Ac1H3,True,train,1
76,Ac1Hg1Rh2,True,train,4
77,Ac1Hg1Te2,True,train,0
78,Ac1Hg2In1,True,train,1
79,Ac1Hg2Li1,True,train,1
80,Ac1Hg2Mg1,True,train,1
81,Ac1Hg2Na1,True,test,
82,Ac1Hg2Sn1,True,train,2
83,Ac1Hg2Sr1,True,train,3
84,Ac1Hg2Tl1,True,train,3
85,Ac1Hg2Yb1,True,train,2
86,Ac1Hg3,True,train,1
87,Ac1I3,True,train,2
88,Ac1In1Li2,True,train,1
89,Ac1In1Te2,True,test,
90,Ac1In1Zn2,False,train,4
91,Ac1In2Na1,False,train,1
92,Ac1In2Sr1,True,train,0
93,Ac1In3,True,train,2
94,Ac1K1Te2,True,train,3
95,Ac1K3,False,train,0
96,Ac1La1,False,train,4
97,Ac1La1Mg2,False,train,1
98,Ac1La3,False,train,1
99,Ac1Li1O3,False,train,3
100,Ac1Li1Rh2,True,train,3
101,Ac1Li1Te2,True,train,0
102,Ac1Li1Tl2,True,train,2
103,Ac1Li2Pb1,True,train,1
104,Ac1Li2Sn1,True,train,1
105,Ac1Li2Tl1,True,train,1
106,Ac1Li3,False,test,
107,Ac1Mg1,True,train,4
108,Ac1Mg149,True,train,2
109,Ac1Mg1O3,False,train,0
110,Ac1Mg1Tl2,True,train,3
111,Ac1Mg1Zn2,True,train,1
112,Ac1Mg2Nd1,False,train,2
113,Ac1Mg2Pr1,False,train,0
114,Ac1Mg2Yb1,False,train,0
115,Ac1Mg3,False,train,2
116,Ac1Mg5,True,train,1
117,Ac1Mn1O3,True,train,0
118,Ac1N1,True,train,4
119,Ac1Na1,False,train,4
120,Ac1Na1Te2,True,train,4
121,Ac1Na1Tl2,True,train,3
122,Ac1Nb3,False,train,2
123,Ac1Nd3,False,train,4
124,Ac1Ni1O3,True,train,3
125,Ac1O3Pd1,False,test,
126,Ac1O3Rb1,False,train,1
127,Ac1O3Sc1,False,train,3
128,Ac1O3Si1,False,train,4
129,Ac1O3Ti1,True,train,1
130,Ac1O3V1,True,train,0
131,Ac1Pb1Rh2,True,train,2
132,Ac1Pd2Sn1,True,train,3
133,Ac1Pm3,False,train,3
134,Ac1Pr3,False,train,4
135,Ac1Rb1Te2,True,train,4
136,Ac1Rb3,False,train,0
137,Ac1Rh2Tl1,True,test,
138,Ac1Rh2Yb1,True,train,2
139,Ac1Sc3,False,train,1
140,Ac1Se3,True,train,2
141,Ac1Si3,True,train,3
142,Ac1Sm3,False,test,
143,Ac1Sr1Tl2,True,train,4
144,Ac1Sr1Zn2,True,train,4
145,Ac1Sr3,False,train,3
146,Ac1Tb3,False,train,4
147,Ac1Te2Tl1,True,train,2
148,Ac1Te3,True,train,3
149,Ac1Th3,False,train,1
150,Ac1Tl2Yb1,True,train,4
151,Ac1Y3,False,train,4
152,Ac1Yb1Zn2,True,train,4
153,Ac1Yb3,False,train,0
154,Ac1Zn3,True,train,4
155,Ac2Ag1Ir1,True,test,
156,Ac2Ag1Pb1,True,train,1
157,Ac2Au1Ir1,True,train,2
158,Ac2Au1Si1,True,train,3
159,Ac2Au1Zn1,True,test,
160,Ac2Cd1Ga1,True,train,1
161,Ac2Cd1Ge1,True,test,
162,Ac2Cd1Hg1,True,train,4
163,Ac2Cd1Sn1,True,train,2
164,Ac2Cd1Tl1,True,train,4
165,Ac2Cu1Ga1,True,train,3
166,Ac2Cu1Ge1,True,train,0
167,Ac2Cu1Ir1,True,train,4
168,Ac2Cu1Ru1,True,train,0
169,Ac2Cu1Si1,True,train,2
170,Ac2Cu1Sn1,True,train,3
171,Ac2Ga1In1,True,train,3
172,Ac2Ga1Li1,True,test,
173,Ac2Ga1Mg1,True,train,3
174,Ac2Ga1Si1,True,train,2
175,Ac2Ga1Zn1,True,train,0
176,Ac2Ge1Hg1,True,train,4
177,Ac2Ge1Li1,True,train,0
178,Ac2Ge1Ni1,True,train,4
179,Ac2Ge1Pd1,True,train,3
180,Ac2Ge1Zn1,True,train,0
181,Ac2Hg1Si1,True,train,0
182,Ac2Hg1Sn1,True,train,1
183,Ac2Hg1Zn1,True,train,2
184,Ac2In1Tl1,True,train,1
185,Ac2In1Zn1,True,train,2
186,Ac2Ir1Li1,True,train,4
187,Ac2Ir1Ni1,True,train,0
188,Ac2Ir1Pd1,True,train,3
189,Ac2Ir1Rh1,True,train,3
190,Ac2Ir1Zn1,True,train,2
191,Ac2Li1Pb1,True,train,0
192,Ac2Li1Ru1,True,train,4
193,Ac2Li1Si1,True,train,1
194,Ac2Li1Sn1,False,train,3
195,Ac2Li1Tl1,False,train,2
196,Ac2Mg1,False,train,0
197,Ac2Mg1Pb1,True,train,3
198,Ac2Mg1Sn1,True,train,3
199,Ac2Mg1Tl1,True,train,4
200,Ac2Mg1Yb1,False,test,
201,Ac2Na1Pb1,True,train,1
202,Ac2Na1Sn1,True,train,0
203,Ac2O3,True,train,2
204,Ac2Pd1Si1,True,train,3
205,Ac2S3,True,test,
206,Ac2Si1Zn1,True,train,1
207,Ac2Sn1Tl1,True,train,0
208,Ac2Sn1Zn1,True,train,0
209,Ac3Ag1,False,train,4
210,Ac3Au1,False,train,1
211,Ac3Ba1,False,train,4
212,Ac3Br1,False,train,4
213,Ac3Ca1,False,train,4
214,Ac3Cd1,False,train,2
215,Ac3Ce1,False,train,1
216,Ac3Cl1,False,train,3
217,Ac3Cr1,False,train,2
218,Ac3Cs1,False,train,2
219,Ac3Dy1,False,train,2
220,Ac3Er1,False,train,2
221,Ac3Eu1,False,train,4
222,Ac3Hg1,False,train,0
223,Ac3Ho1,False,train,0
224,Ac3I1,False,train,1
225,Ac3In1,True,train,4
226,Ac3K1,False,train,1
227,Ac3La1,False,train,1
228,Ac3Li1,False,train,4
229,Ac3Lu1,False,train,2
230,Ac3Mo1,False,test,
231,Ac3Na1,False,test,
232,Ac3Nb1,False,train,2
233,Ac3Nd1,False,train,3
234,Ac3Np1,False,train,2
235,Ac3Pa1,False,train,2
236,Ac3Pm1,False,train,2
237,Ac3Pr1,False,train,3
238,Ac3Rb1,False,train,3
239,Ac3Sc1,False,train,1
240,Ac3Si1,False,train,0
241,Ac3Sm1,False,train,4
242,Ac3Sn1,True,train,4
243,Ac3Sr1,False,train,0
244,Ac3Tb1,False,train,1
245,Ac3Th1,False,train,2
246,Ac3Ti1,False,train,3
247,Ac3Tl1,True,train,1
248,Ac3Tm1,False,train,0
249,Ac3V1,False,test,
250,Ac3Y1,False,test,
251,Ac3Yb1,False,train,3
252,Ac3Zn1,False,train,4
253,Ac3Zr1,False,train,2
254,Ag10Ba9S24U4,True,test,
255,Ag10Br1Cl1Te4,False,train,2
256,Ag10Br3Te4,True,train,3
257,Ag10Cu1O12Pb3,False,train,4
258,Ag10La4Mg3,True,train,3
259,Ag10O13Si4,False,train,3
260,Ag10S11Si3,False,train,4
261,Ag11Hg9,False,train,1
262,Ag11K1O16V4,False,train,3
263,Ag12As14Cu29,False,train,3
264,Ag12F29Li17,False,train,0
265,Ag12Ga1Mg7,False,train,3
266,Ag12H16N4Se22Sn7,True,train,2
267,Ag13Al36Mg32,False,train,3
268,Ag13As3I4O12,False,train,4
269,Ag13Bi14I56,False,train,1
270,Ag13Bi15I64,False,train,3
271,Ag13Ga5,True,train,1
272,Ag13O18Pb6,False,train,2
273,Ag13O6Os1,False,train,3
274,Ag15Bi16I64,False,train,2
275,Ag15Bi7I40,False,train,3
276,Ag15Cl3P4S16,True,train,2
277,Ag16Al12O48S5Si12,False,train,2
278,Ag16As4Hg1S15,False,train,0
279,Ag16Ca6N1,True,train,0
280,Ag16Te11Tl2,False,test,
281,Ag17In9,False,train,1
282,Ag17Mg54,True,train,4
283,Ag18K4Te11,True,test,
284,Ag18Te11Tl4,True,train,0
285,Ag19Al24Mg30,False,train,3
286,Ag1Al1,False,train,3
287,Ag1Al11Mg17,False,train,1
288,Ag1Al11O17,False,train,2
289,Ag1Al12Mg16,False,train,3
290,Ag1Al1B1,False,train,4
291,Ag1Al1Ba1Cu1O5,False,train,2
292,Ag1Al1Br6Cs2,False,train,4
293,Ag1Al1Br6K2,False,test,
294,Ag1Al1Br6Na2,False,train,1
295,Ag1Al1Br6Rb2,False,train,2
296,Ag1Al1Ca2O5,False,train,0
297,Ag1Al1Cl6Cs2,False,train,3
298,Ag1Al1Cl6K2,False,train,4
299,Ag1Al1Cl6Na2,False,train,1
300,Ag1Al1Cl6Rb2,False,train,1
301,Ag1Al1Cr4S8,True,train,1
302,Ag1Al1Cs1F6,True,train,3
303,Ag1Al1Cs2F6,True,train,0
304,Ag1Al1Cu2O7Sr2,False,train,3
305,Ag1Al1F4,False,train,2
306,Ag1Al1F6K2,True,train,3
307,Ag1Al1F6Li2,False,train,4
308,Ag1Al1F6Na2,False,train,2
309,Ag1Al1F6Rb1,False,train,4
310,Ag1Al1F6Rb2,True,train,3
311,Ag1Al1Li2,True,train,0
312,Ag1Al1O2,True,train,2
313,Ag1Al1O3,False,train,2
314,Ag1Al1O4Si1,False,train,0
315,Ag1Al1O8Si3,False,train,0
316,Ag1Al1O8W2,False,train,1
317,Ag1Al1P2Se6,True,train,4
318,Ag1Al1S2,True,test,
319,Ag1Al1Sc2,False,test,
320,Ag1Al1Se2,True,train,4
321,Ag1Al1Se4Sn1,True,train,4
322,Ag1Al1Te2,True,test,
323,Ag1Al1Y2,False,train,1
324,Ag1Al2Cl5O1,True,train,1
325,Ag1Al2Pr1,True,train,2
326,Ag1Al3,False,train,0
327,Ag1Al3Br1Na3O12Si3,True,train,2
328,Ag1Al3Eu2,False,train,4
329,Ag1Al3Hf2,True,train,4
330,Ag1Al4In1S8,False,train,4
331,Ag1Al4In1Se8,False,train,4
332,Ag1Al4In1Te8,False,train,4
333,Ag1Al5S8,False,test,
334,Ag1As1,False,test,
335,Ag1As1Ba1,True,train,2
336,Ag1As1Br6Cs2,True,test,
337,Ag1As1Br6K2,False,train,0
338,Ag1As1Br6Na2,False,train,1
339,Ag1As1Br6Rb2,True,train,4
340,Ag1As1C4F6N4S8,False,train,2
341,Ag1As1Ca1,True,test,
342,Ag1As1Ca1O4,True,train,4
343,Ag1As1Ca1O5,False,train,1
344,Ag1As1Cl6Cs2,False,train,3
345,Ag1As1Cl6K2,False,train,2
346,Ag1As1Cl6Na2,False,train,3
347,Ag1As1Cl6Rb2,True,train,1
348,Ag1As1Cs2S4,True,train,0
349,Ag1As1Eu1,True,train,1
350,Ag1As1F6,True,train,4
351,Ag1As1F6K2,False,train,4
352,Ag1As1F6Li2,False,train,3
353,Ag1As1F6N16O8S16,False,train,1
354,Ag1As1F6N4O2S6,False,train,2
355,Ag1As1F6Na2,False,train,3
356,Ag1As1F6Rb2,False,train,2
357,Ag1As1F6S16,True,train,0
358,Ag1As1F6Se3,True,train,3
359,Ag1As1F7,True,train,1
360,Ag1As1Fe1N6S4,False,train,4
361,Ag1As1Hg1O4,False,train,0
362,Ag1As1Hg1S3,True,train,0
363,Ag1As1Hg2O4,True,train,2
364,Ag1As1K2,True,train,0
365,Ag1As1Li2,False,train,2
366,Ag1As1Mg1,False,train,0
367,Ag1As1Mg1O5,False,train,1
368,Ag1As1Mo1O6,False,train,4
369,Ag1As1Na2,True,train,3
370,Ag1As1O2,False,train,0
371,Ag1As1O3,True,train,2
372,Ag1As1O5Zn1,False,train,0
373,Ag1As1Pb1S3,True,train,2
374,Ag1As1Ru2,False,train,1
375,Ag1As1S1,False,train,1
376,Ag1As1S2,False,train,3
377,Ag1As1Se1,False,test,
378,Ag1As1Se2,False,train,3
379,Ag1As1Sr1,True,train,3
380,Ag1As1Zn1,False,train,4
381,Ag1As2Ce1,True,train,0
382,Ag1As2Ce1Zn1,False,train,1
383,Ag1As2Cl3Hg3,False,train,0
384,Ag1As2Cu1H3O8,False,train,3
385,Ag1As2Cu1O8,False,train,1
386,Ag1As2La1,True,train,4
387,Ag1As2La1Zn1,False,train,0
388,Ag1As2Nd1,True,train,4
389,Ag1As2Pb1S5Tl1,True,train,1
390,Ag1As2Pr1,True,train,1
391,Ag1As2Pr1Zn1,False,train,2
392,Ag1As2Sm1,True,train,2
393,Ag1As2Sm1Zn1,False,train,1
394,Ag1As2Tb1,False,train,3
395,Ag1As2Tb1Zn1,False,train,1
396,Ag1As3Co3O12,False,train,3
397,Ag1As3Cu4O12,True,train,3
398,Ag1As3H2Mn3O12,True,train,2
399,Ag1As3H2O9,True,test,
400,Ag1As3K2Se6,True,train,2
401,Ag1As3O12Zn3,False,train,4
402,Ag1As3Rb2Se6,True,train,1
403,Ag1As4Cs3Se8,True,train,4
404,Ag1Au1,True,train,1
405,Ag1Au1Ba2,False,train,4
406,Ag1Au1Ba4O6,True,train,1
407,Ag1Au1Br6Cs2,False,train,0
408,Ag1Au1Br6K2,False,train,0
409,Ag1Au1Br6Na2,False,test,
410,Ag1Au1Br6Rb2,False,train,3
411,Ag1Au1Ca2,False,train,3
412,Ag1Au1Cd2,True,train,3
413,Ag1Au1Cl4,True,test,
414,Ag1Au1Cl6Cs2,True,train,1
415,Ag1Au1Cl6K2,False,train,3
416,Ag1Au1Cl6Na2,False,train,3
417,Ag1Au1Cl6Rb2,False,train,3
418,Ag1Au1Cs2,False,train,1
419,Ag1Au1Cs2F6,False,train,4
420,Ag1Au1Dy2,False,train,0
421,Ag1Au1Er2,False,train,1
422,Ag1Au1Eu2,False,train,1
423,Ag1Au1F4,True,train,2
424,Ag1Au1F6K2,False,train,4
425,Ag1Au1F6Na2,False,train,1
426,Ag1Au1F6Rb2,False,train,1
427,Ag1Au1F7,True,test,
428,Ag1Au1Gd2,True,train,1
429,Ag1Au1Ho2,False,train,1
430,Ag1Au1I4O12,True,train,2
431,Ag1Au1K2,False,train,1
432,Ag1Au1Li2,True,train,4
433,Ag1Au1Lu2,True,train,4
434,Ag1Au1Mg2,True,train,0
435,Ag1Au1O2,True,train,0
436,Ag1Au1O3,False,train,3
437,Ag1Au1Pd2,False,train,4
438,Ag1Au1Pm2,True,train,3
439,Ag1Au1S2,True,train,0
440,Ag1Au1Sc2,True,train,2
441,Ag1Au1Te2,False,train,2
442,Ag1Au1Te4,True,train,1
443,Ag1Au1Tm2,False,train,2
444,Ag1Au1Y2,False,test,
445,Ag1Au1Yb2,True,train,4
446,Ag1Au1Zn2,True,train,4
447,Ag1Au2Ca1,False,train,4
448,Ag1Au2Cd1,False,train,3
449,Ag1Au2Ce1,False,train,3
450,Ag1Au2Eu1,False,train,4
451,Ag1Au2F8,True,train,3
452,Ag1Au2In1,False,train,4
453,Ag1Au2La1,False,train,1
454,Ag1Au2Li1,False,train,2
455,Ag1Au2Mg1,False,test,
456,Ag1Au2Nd1,False,test,
457,Ag1Au2Pa1,True,train,3
458,Ag1Au2Pd1,False,train,2
459,Ag1Au2Pm1,True,train,4
460,Ag1Au2Pr1,False,train,1
461,Ag1Au2Pu1,True,train,3
462,Ag1Au2S2,False,train,1
463,Ag1Au2Sm1,True,train,0
464,Ag1Au2Yb1,False,train,3
465,Ag1Au2Zn1,False,train,2
466,Ag1Au3,True,train,3
467,Ag1Au3I8Rb2,True,train,0
468,Ag1B10C15Cl2H40N1O3P2,False,train,4
469,Ag1B10C6H26N1,False,train,3
470,Ag1B10Cs1H10,False,train,0
471,Ag1B11Br6C1H6,True,train,3
472,Ag1B1C12F18H1N9,False,train,2
473,Ag1B1C1F20O5Te4,False,test,
474,Ag1B1C2F20O6Te4,False,train,4
475,Ag1B1C4F4H8N8,False,train,1
476,Ag1B1C4N4,False,train,2
477,Ag1B1F4,True,train,4
478,Ag1B1F4H2O1,True,train,4
479,Ag1B1F5,True,test,
480,Ag1B1O2,False,train,1
481,Ag1B1O3,False,train,0
482,Ag1B1Zr1,False,train,2
483,Ag1B2,False,train,2
484,Ag1B3O5,False,train,3
485,Ag1B6Cl6,True,train,1
486,Ag1B7O12Sr1,True,test,
487,Ag1Ba1,True,train,1
488,Ag1Ba1Bi1,True,train,3
489,Ag1Ba1Ca1F7,False,train,2
490,Ag1Ba1Cu1O5Y1,False,train,2
491,Ag1Ba1Er1S3,False,train,4
492,Ag1Ba1Er1Se3,True,train,1
493,Ag1Ba1F1S1,True,train,0
494,Ag1Ba1F1Se1,True,train,1
495,Ag1Ba1F1Te1,True,train,4
496,Ag1Ba1F7Mg1,False,train,4
497,Ag1Ba1F7Zn1,False,train,4
498,Ag1Ba1La1Se3,True,train,4
499,Ag1Ba1La1Te3,True,train,1
500,Ag1Ba1Nd1S3,True,train,4
501,Ag1Ba1O1S3Sb1,False,train,4
502,Ag1Ba1O2,True,train,2
503,Ag1Ba1O9P3,True,train,4
504,Ag1Ba1P1,True,train,4
505,Ag1Ba1S3Sb1,True,train,1
506,Ag1Ba1S3Tb1,True,test,
507,Ag1Ba1S6Sc3,True,train,0
508,Ag1Ba1Sb1,True,train,2
509,Ag1Ba1Se3Y1,True,train,4
510,Ag1Ba1Tb1Te3,True,train,1
511,Ag1Ba1Te3Y1,True,train,1
512,Ag1Ba2Bi1,False,train,4
513,Ag1Ba2Ga7,False,train,3
514,Ag1Ba2Hg1,False,test,
515,Ag1Ba2I1O6,True,train,3
516,Ag1Ba2Pd1,False,train,0
517,Ag1Ba2Sb1,False,train,2
518,Ag1Ba2Si3,True,test,
519,Ag1Ba2Tl1,False,train,0
520,Ag1Ba3Cu17P6,True,train,2
521,Ag1Ba3S6U1,True,train,0
522,Ag1Ba4Ga5Se12,False,train,4
523,Ag1Ba4In1S6,True,train,2
524,Ag1Ba7Ga5Se15,False,test,
525,Ag1Be12,False,test,
526,Ag1Be1O3,False,train,1
527,Ag1Be1O4P1,True,train,0
528,Ag1Be2,False,train,4
529,Ag1Bi12Cu6Pb1S22,False,train,1
530,Ag1Bi1Br6Cs2,False,train,1
531,Ag1Bi1Br6K2,False,train,0
532,Ag1Bi1Br6Rb2,False,train,2
533,Ag1Bi1Ca1,True,train,4
534,Ag1Bi1Ca1O5,False,test,
535,Ag1Bi1Ca2,False,train,1
536,Ag1Bi1Cl2S1,True,train,2
537,Ag1Bi1Cl6Cs2,True,train,3
538,Ag1Bi1Cl6K2,True,train,0
539,Ag1Bi1Cl6Rb2,True,train,2
540,Ag1Bi1Cr2O8,False,train,3
541,Ag1Bi1Cr4O14,True,train,4
542,Ag1Bi1Cs2I6,False,train,3
543,Ag1Bi1Cu2Pb1S4,False,train,4
544,Ag1Bi1Eu1,True,train,4
545,Ag1Bi1Eu2,False,train,4
546,Ag1Bi1F6Rb2,True,train,0
547,Ag1Bi1Ge1Te3,False,train,4
548,Ag1Bi1I4,False,train,4
549,Ag1Bi1I4O12,True,test,
550,Ag1Bi1I6K2,False,train,1
551,Ag1Bi1I6Rb2,False,train,4
552,Ag1Bi1K2,True,train,0
553,Ag1Bi1Li2,False,train,1
554,Ag1Bi1Mg1O5,False,train,2
555,Ag1Bi1O2,False,train,3
556,Ag1Bi1O3,False,train,2
557,Ag1Bi1O5Zn1,False,train,1
558,Ag1Bi1O6Ti2,False,train,1
559,Ag1Bi1O8W2,False,train,4
560,Ag1Bi1P2S6,True,train,3
561,Ag1Bi1P2Se6,True,train,0
562,Ag1Bi1Pb1S3,False,train,4
563,Ag1Bi1Pb1Te3,False,train,2
564,Ag1Bi1Pd2,False,train,0
565,Ag1Bi1S1Se1,False,train,2
566,Ag1Bi1S2,False,train,4
567,Ag1Bi1Se1Te1,False,train,4
568,Ag1Bi1Se2,False,test,
569,Ag1Bi1Sr1,True,test,
570,Ag1Bi1Sr2,False,train,2
571,Ag1Bi1Te2,False,train,3
572,Ag1Bi1Yb1,True,train,1
573,Ag1Bi1Yb2,False,train,1
574,Ag1Bi2Cl1S3,False,train,1
575,Ag1Bi2Cl1Se3,False,train,3
576,Ag1Bi2F12,True,train,4
577,Ag1Bi3Pb1S6,False,train,3
578,Ag1Bi3S5,True,train,2
579,Ag1Bi5Nb4O18,False,train,3
580,Ag1Bi6S9,False,train,2
581,Ag1Br1,True,train,0
582,Ag1Br13Mo6,False,test,
583,Ag1Br14W6,False,train,0
584,Ag1Br1H3N1,False,train,1
585,Ag1Br1Hg1S1,True,train,1
586,Ag1Br1In2S3,False,train,2
587,Ag1Br1In2Se3,False,train,1
588,Ag1Br1In2Te3,False,train,4
589,Ag1Br1O1Pb1,False,train,2
590,Ag1Br1O2,False,test,
591,Ag1Br1O3,True,train,1
592,Ag1Br1O4,False,train,0
593,Ag1Br2C4O2,False,train,3
594,Ag1Br2Cs1,False,train,3
595,Ag1Br2H28N9O12S8,False,train,2
596,Ag1Br2H36N9O12S8,False,train,0
597,Ag1Br3Cs1,True,train,1
598,Ag1Br3Cs2,True,train,1
599,Ag1Br3K1,True,test,
600,Ag1Br3Rb1,True,train,1
601,Ag1Br3Rb2,True,train,3
602,Ag1Br3Tl1,False,train,2
603,Ag1Br4Fe1,True,train,3
604,Ag1Br5Pb2,False,train,2
605,Ag1Br6Ce1Cs2,True,train,4
606,Ag1Br6Ce1K2,False,train,0
607,Ag1Br6Ce1Rb2,False,train,1
608,Ag1Br6Cs2Ga1,False,train,4
609,Ag1Br6Cs2In1,True,train,3
610,Ag1Br6Cs2Mo1,False,train,4
611,Ag1Br6Cs2Nd1,True,test,
612,Ag1Br6Cs2Sb1,False,test,
613,Ag1Br6Cs2Sc1,False,train,4
614,Ag1Br6Cs2Ta1,False,train,1
615,Ag1Br6Cs2Tl1,True,train,1
616,Ag1Br6Cs2Y1,False,train,3
617,Ag1Br6Ga1K2,False,train,1
618,Ag1Br6Ga1Na2,False,test,
619,Ag1Br6Ga1Rb2,False,train,4
620,Ag1Br6In1K2,False,train,0
621,Ag1Br6In1Na2,False,train,4
622,Ag1Br6In1Rb2,False,train,1
623,Ag1Br6K2Mo1,False,train,0
624,Ag1Br6K2Nd1,False,train,2
625,Ag1Br6K2Pr1,False,train,4
626,Ag1Br6K2Sb1,False,train,4
627,Ag1Br6K2Sc1,False,train,2
628,Ag1Br6K2Ta1,False,test,
629,Ag1Br6K2Tl1,False,test,
630,Ag1Br6K2Y1,False,train,2
631,Ag1Br6Mo1Rb2,False,train,0
632,Ag1Br6Nd1Rb2,False,train,2
633,Ag1Br6O2W2,False,train,4
634,Ag1Br6Pr1Rb2,False,train,1
635,Ag1Br6Rb2Sb1,False,train,0
636,Ag1Br6Rb2Sc1,False,train,1
637,Ag1Br6Rb2Ta1,False,train,3
638,Ag1Br6Rb2Tl1,True,train,2
639,Ag1Br6Rb2Y1,False,train,0
640,Ag1Br7W3,True,train,0
641,Ag1C15Cl1H36N6S3,False,train,4
642,Ag1C1Cl18W6,False,train,3
643,Ag1C1Cl1H4N2S1,False,train,2
644,Ag1C1F3O6S2,False,train,2
645,Ag1C1H3N3O4,False,train,3
646,Ag1C1H7N8O7,False,train,2
647,Ag1C1K1O3,True,train,4
648,Ag1C1N1,False,train,2
649,Ag1C1N1O1,False,train,2
650,Ag1C1N1S1,False,train,0
651,Ag1C1N3O2,False,train,3
652,Ag1C1O2,False,train,4
653,Ag1C1O3,False,train,0
654,Ag1C20H10N6Nd1O8,False,test,
655,Ag1C20H10N6O8Tb1,False,train,4
656,Ag1C2Cl1N4S2,False,train,2
657,Ag1C2Cl2F6N2Sb1,False,train,4
658,Ag1C2Cs1,False,train,4
659,Ag1C2Dy1H2O9S1,False,train,4
660,Ag1C2F6H2N2Sb1,False,train,1
661,Ag1C2H2N3O1,False,train,2
662,Ag1C2H2O9S1Tb1,False,test,
663,Ag1C2H4O10S1Sm1,False,train,0
664,Ag1C2H6N5O4,False,train,4
665,Ag1C2K1,False,test,
666,Ag1C2K1N2,False,train,2
667,Ag1C2K1N2S2,False,train,2
668,Ag1C2Li1,False,train,2
669,Ag1C2Li1O4,False,train,3
670,Ag1C2N2Na1,False,train,1
671,Ag1C2N2Tl1,False,train,4
672,Ag1C2N3,False,train,3
673,Ag1C2Na1,False,train,2
674,Ag1C2Na1O4,False,train,4
675,Ag1C2O2,False,train,3
676,Ag1C2Rb1,False,train,2
677,Ag1C3Cl1H14N6O1S3,False,train,2
678,Ag1C3Cl1H8O4S2,False,train,2
679,Ag1C3H8N1O3S2,False,train,3
680,Ag1C3K2N3S3,False,train,1
681,Ag1C3N3O1,False,train,2
682,Ag1C3N3O2,False,train,3
683,Ag1C3N3Rb2S3,False,train,2
684,Ag1C4Co1O4,False,train,0
685,Ag1C4Cs1H12N2O8S4,False,train,3
686,Ag1C4Cs1N4S4Zn1,False,test,
687,Ag1C4F1H8N8,False,train,1
688,Ag1C4F3H8O3S3,False,train,1
689,Ag1C4F9O1,False,train,0
690,Ag1C4H11O3S3,False,train,3
691,Ag1C4H12N1S5,False,train,3
692,Ag1C4H12N1Se5,False,train,2
693,Ag1C4H12N5O3S2,False,train,2
694,Ag1C4H16N2Na1O10S4,False,test,
695,Ag1C4H6N2O2,False,train,3
696,Ag1C4K3N4S4,False,test,
697,Ag1C4N3,False,train,0
