materials-id,composition,target
210,Ac3Au1,False
211,Ac3Ba1,False
212,Ac3Br1,False
213,Ac3Ca1,False
214,Ac3Cd1,False
215,Ac3Ce1,False
216,Ac3Cl1,False
217,Ac3Cr1,False
218,Ac3Cs1,False
219,Ac3Dy1,False
220,Ac3Er1,False
221,Ac3Eu1,False
224,Ac3I1,False
225,Ac3In1,True
226,Ac3K1,False
227,Ac3La1,False
228,Ac3Li1,False
229,Ac3Lu1,False
232,Ac3Nb1,False
233,Ac3Nd1,False
234,Ac3Np1,False
235,Ac3Pa1,False
236,Ac3Pm1,False
237,Ac3Pr1,False
238,Ac3Rb1,False
239,Ac3Sc1,False
241,Ac3Sm1,False
242,Ac3Sn1,True
244,Ac3Tb1,False
245,Ac3Th1,False
246,Ac3Ti1,False
247,Ac3Tl1,True
251,Ac3Yb1,False
252,Ac3Zn1,False
253,Ac3Zr1,False
255,Ag10Br1Cl1Te4,False
256,Ag10Br3Te4,True
257,Ag10Cu1O12Pb3,False
258,Ag10La4Mg3,True
259,Ag10O13Si4,False
260,Ag10S11Si3,False
261,Ag11Hg9,False
262,Ag11K1O16V4,False
263,Ag12As14Cu29,False
265,Ag12Ga1Mg7,False
266,Ag12H16N4Se22Sn7,True
267,Ag13Al36Mg32,False
268,Ag13As3I4O12,False
269,Ag13Bi14I56,False
270,Ag13Bi15I64,False
271,Ag13Ga5,True
272,Ag13O18Pb6,False
273,Ag13O6Os1,False
274,Ag15Bi16I64,False
275,Ag15Bi7I40,False
276,Ag15Cl3P4S16,True
277,Ag16Al12O48S5Si12,False
281,Ag17In9,False
282,Ag17Mg54,True
285,Ag19Al24Mg30,False
286,Ag1Al1,False
287,Ag1Al11Mg17,False
288,Ag1Al11O17,False
289,Ag1Al12Mg16,False
290,Ag1Al1B1,False
291,Ag1Al1Ba1Cu1O5,False
292,Ag1Al1Br6Cs2,False
294,Ag1Al1Br6Na2,False
295,Ag1Al1Br6Rb2,False
297,Ag1Al1Cl6Cs2,False
298,Ag1Al1Cl6K2,False
299,Ag1Al1Cl6Na2,False
300,Ag1Al1Cl6Rb2,False
301,Ag1Al1Cr4S8,True
302,Ag1Al1Cs1F6,True
304,Ag1Al1Cu2O7Sr2,False
305,Ag1Al1F4,False
306,Ag1Al1F6K2,True
307,Ag1Al1F6Li2,False
308,Ag1Al1F6Na2,False
309,Ag1Al1F6Rb1,False
310,Ag1Al1F6Rb2,True
312,Ag1Al1O2,True
313,Ag1Al1O3,False
316,Ag1Al1O8W2,False
317,Ag1Al1P2Se6,True
320,Ag1Al1Se2,True
321,Ag1Al1Se4Sn1,True
323,Ag1Al1Y2,False
324,Ag1Al2Cl5O1,True
325,Ag1Al2Pr1,True
327,Ag1Al3Br1Na3O12Si3,True
328,Ag1Al3Eu2,False
329,Ag1Al3Hf2,True
330,Ag1Al4In1S8,False
331,Ag1Al4In1Se8,False
332,Ag1Al4In1Te8,False
335,Ag1As1Ba1,True
338,Ag1As1Br6Na2,False
339,Ag1As1Br6Rb2,True
340,Ag1As1C4F6N4S8,False
342,Ag1As1Ca1O4,True
343,Ag1As1Ca1O5,False
344,Ag1As1Cl6Cs2,False
345,Ag1As1Cl6K2,False
346,Ag1As1Cl6Na2,False
347,Ag1As1Cl6Rb2,True
349,Ag1As1Eu1,True
350,Ag1As1F6,True
351,Ag1As1F6K2,False
352,Ag1As1F6Li2,False
353,Ag1As1F6N16O8S16,False
354,Ag1As1F6N4O2S6,False
355,Ag1As1F6Na2,False
356,Ag1As1F6Rb2,False
358,Ag1As1F6Se3,True
359,Ag1As1F7,True
360,Ag1As1Fe1N6S4,False
363,Ag1As1Hg2O4,True
365,Ag1As1Li2,False
367,Ag1As1Mg1O5,False
368,Ag1As1Mo1O6,False
369,Ag1As1Na2,True
371,Ag1As1O3,True
373,Ag1As1Pb1S3,True
374,Ag1As1Ru2,False
375,Ag1As1S1,False
376,Ag1As1S2,False
378,Ag1As1Se2,False
379,Ag1As1Sr1,True
380,Ag1As1Zn1,False
382,Ag1As2Ce1Zn1,False
384,Ag1As2Cu1H3O8,False
385,Ag1As2Cu1O8,False
386,Ag1As2La1,True
388,Ag1As2Nd1,True
389,Ag1As2Pb1S5Tl1,True
390,Ag1As2Pr1,True
391,Ag1As2Pr1Zn1,False
392,Ag1As2Sm1,True
393,Ag1As2Sm1Zn1,False
394,Ag1As2Tb1,False
395,Ag1As2Tb1Zn1,False
396,Ag1As3Co3O12,False
397,Ag1As3Cu4O12,True
398,Ag1As3H2Mn3O12,True
400,Ag1As3K2Se6,True
401,Ag1As3O12Zn3,False
402,Ag1As3Rb2Se6,True
403,Ag1As4Cs3Se8,True
404,Ag1Au1,True
405,Ag1Au1Ba2,False
406,Ag1Au1Ba4O6,True
410,Ag1Au1Br6Rb2,False
411,Ag1Au1Ca2,False
412,Ag1Au1Cd2,True
414,Ag1Au1Cl6Cs2,True
415,Ag1Au1Cl6K2,False
416,Ag1Au1Cl6Na2,False
417,Ag1Au1Cl6Rb2,False
418,Ag1Au1Cs2,False
419,Ag1Au1Cs2F6,False
421,Ag1Au1Er2,False
422,Ag1Au1Eu2,False
423,Ag1Au1F4,True
424,Ag1Au1F6K2,False
425,Ag1Au1F6Na2,False
426,Ag1Au1F6Rb2,False
428,Ag1Au1Gd2,True
429,Ag1Au1Ho2,False
430,Ag1Au1I4O12,True
431,Ag1Au1K2,False
432,Ag1Au1Li2,True
433,Ag1Au1Lu2,True
436,Ag1Au1O3,False
437,Ag1Au1Pd2,False
438,Ag1Au1Pm2,True
440,Ag1Au1Sc2,True
441,Ag1Au1Te2,False
442,Ag1Au1Te4,True
443,Ag1Au1Tm2,False
445,Ag1Au1Yb2,True
446,Ag1Au1Zn2,True
447,Ag1Au2Ca1,False
448,Ag1Au2Cd1,False
449,Ag1Au2Ce1,False
450,Ag1Au2Eu1,False
451,Ag1Au2F8,True
452,Ag1Au2In1,False
453,Ag1Au2La1,False
454,Ag1Au2Li1,False
457,Ag1Au2Pa1,True
458,Ag1Au2Pd1,False
459,Ag1Au2Pm1,True
460,Ag1Au2Pr1,False
461,Ag1Au2Pu1,True
462,Ag1Au2S2,False
464,Ag1Au2Yb1,False
465,Ag1Au2Zn1,False
466,Ag1Au3,True
468,Ag1B10C15Cl2H40N1O3P2,False
469,Ag1B10C6H26N1,False
471,Ag1B11Br6C1H6,True
472,Ag1B1C12F18H1N9,False
474,Ag1B1C2F20O6Te4,False
475,Ag1B1C4F4H8N8,False
476,Ag1B1C4N4,False
477,Ag1B1F4,True
478,Ag1B1F4H2O1,True
480,Ag1B1O2,False
482,Ag1B1Zr1,False
483,Ag1B2,False
484,Ag1B3O5,False
485,Ag1B6Cl6,True
487,Ag1Ba1,True
488,Ag1Ba1Bi1,True
489,Ag1Ba1Ca1F7,False
490,Ag1Ba1Cu1O5Y1,False
491,Ag1Ba1Er1S3,False
492,Ag1Ba1Er1Se3,True
494,Ag1Ba1F1Se1,True
495,Ag1Ba1F1Te1,True
496,Ag1Ba1F7Mg1,False
497,Ag1Ba1F7Zn1,False
498,Ag1Ba1La1Se3,True
499,Ag1Ba1La1Te3,True
500,Ag1Ba1Nd1S3,True
501,Ag1Ba1O1S3Sb1,False
502,Ag1Ba1O2,True
503,Ag1Ba1O9P3,True
504,Ag1Ba1P1,True
505,Ag1Ba1S3Sb1,True
508,Ag1Ba1Sb1,True
509,Ag1Ba1Se3Y1,True
510,Ag1Ba1Tb1Te3,True
511,Ag1Ba1Te3Y1,True
512,Ag1Ba2Bi1,False
513,Ag1Ba2Ga7,False
515,Ag1Ba2I1O6,True
517,Ag1Ba2Sb1,False
520,Ag1Ba3Cu17P6,True
522,Ag1Ba4Ga5Se12,False
523,Ag1Ba4In1S6,True
526,Ag1Be1O3,False
528,Ag1Be2,False
529,Ag1Bi12Cu6Pb1S22,False
530,Ag1Bi1Br6Cs2,False
532,Ag1Bi1Br6Rb2,False
533,Ag1Bi1Ca1,True
535,Ag1Bi1Ca2,False
536,Ag1Bi1Cl2S1,True
537,Ag1Bi1Cl6Cs2,True
539,Ag1Bi1Cl6Rb2,True
540,Ag1Bi1Cr2O8,False
541,Ag1Bi1Cr4O14,True
542,Ag1Bi1Cs2I6,False
543,Ag1Bi1Cu2Pb1S4,False
544,Ag1Bi1Eu1,True
545,Ag1Bi1Eu2,False
547,Ag1Bi1Ge1Te3,False
548,Ag1Bi1I4,False
550,Ag1Bi1I6K2,False
551,Ag1Bi1I6Rb2,False
553,Ag1Bi1Li2,False
554,Ag1Bi1Mg1O5,False
555,Ag1Bi1O2,False
556,Ag1Bi1O3,False
557,Ag1Bi1O5Zn1,False
558,Ag1Bi1O6Ti2,False
559,Ag1Bi1O8W2,False
560,Ag1Bi1P2S6,True
562,Ag1Bi1Pb1S3,False
563,Ag1Bi1Pb1Te3,False
565,Ag1Bi1S1Se1,False
566,Ag1Bi1S2,False
567,Ag1Bi1Se1Te1,False
570,Ag1Bi1Sr2,False
571,Ag1Bi1Te2,False
572,Ag1Bi1Yb1,True
573,Ag1Bi1Yb2,False
574,Ag1Bi2Cl1S3,False
575,Ag1Bi2Cl1Se3,False
576,Ag1Bi2F12,True
577,Ag1Bi3Pb1S6,False
578,Ag1Bi3S5,True
579,Ag1Bi5Nb4O18,False
580,Ag1Bi6S9,False
584,Ag1Br1H3N1,False
585,Ag1Br1Hg1S1,True
586,Ag1Br1In2S3,False
587,Ag1Br1In2Se3,False
588,Ag1Br1In2Te3,False
589,Ag1Br1O1Pb1,False
591,Ag1Br1O3,True
593,Ag1Br2C4O2,False
594,Ag1Br2Cs1,False
595,Ag1Br2H28N9O12S8,False
597,Ag1Br3Cs1,True
598,Ag1Br3Cs2,True
600,Ag1Br3Rb1,True
601,Ag1Br3Rb2,True
602,Ag1Br3Tl1,False
603,Ag1Br4Fe1,True
604,Ag1Br5Pb2,False
605,Ag1Br6Ce1Cs2,True
607,Ag1Br6Ce1Rb2,False
608,Ag1Br6Cs2Ga1,False
609,Ag1Br6Cs2In1,True
610,Ag1Br6Cs2Mo1,False
613,Ag1Br6Cs2Sc1,False
614,Ag1Br6Cs2Ta1,False
615,Ag1Br6Cs2Tl1,True
616,Ag1Br6Cs2Y1,False
617,Ag1Br6Ga1K2,False
619,Ag1Br6Ga1Rb2,False
621,Ag1Br6In1Na2,False
622,Ag1Br6In1Rb2,False
624,Ag1Br6K2Nd1,False
625,Ag1Br6K2Pr1,False
626,Ag1Br6K2Sb1,False
627,Ag1Br6K2Sc1,False
630,Ag1Br6K2Y1,False
632,Ag1Br6Nd1Rb2,False
633,Ag1Br6O2W2,False
634,Ag1Br6Pr1Rb2,False
636,Ag1Br6Rb2Sc1,False
637,Ag1Br6Rb2Ta1,False
638,Ag1Br6Rb2Tl1,True
641,Ag1C15Cl1H36N6S3,False
642,Ag1C1Cl18W6,False
643,Ag1C1Cl1H4N2S1,False
644,Ag1C1F3O6S2,False
645,Ag1C1H3N3O4,False
646,Ag1C1H7N8O7,False
647,Ag1C1K1O3,True
648,Ag1C1N1,False
649,Ag1C1N1O1,False
651,Ag1C1N3O2,False
652,Ag1C1O2,False
655,Ag1C20H10N6O8Tb1,False
656,Ag1C2Cl1N4S2,False
657,Ag1C2Cl2F6N2Sb1,False
658,Ag1C2Cs1,False
659,Ag1C2Dy1H2O9S1,False
660,Ag1C2F6H2N2Sb1,False
661,Ag1C2H2N3O1,False
664,Ag1C2H6N5O4,False
666,Ag1C2K1N2,False
667,Ag1C2K1N2S2,False
668,Ag1C2Li1,False
669,Ag1C2Li1O4,False
670,Ag1C2N2Na1,False
671,Ag1C2N2Tl1,False
672,Ag1C2N3,False
673,Ag1C2Na1,False
674,Ag1C2Na1O4,False
675,Ag1C2O2,False
676,Ag1C2Rb1,False
677,Ag1C3Cl1H14N6O1S3,False
678,Ag1C3Cl1H8O4S2,False
679,Ag1C3H8N1O3S2,False
680,Ag1C3K2N3S3,False
681,Ag1C3N3O1,False
682,Ag1C3N3O2,False
683,Ag1C3N3Rb2S3,False
685,Ag1C4Cs1H12N2O8S4,False
687,Ag1C4F1H8N8,False
688,Ag1C4F3H8O3S3,False
690,Ag1C4H11O3S3,False
691,Ag1C4H12N1S5,False
692,Ag1C4H12N1Se5,False
693,Ag1C4H12N5O3S2,False
695,Ag1C4H6N2O2,False
698,Ag1C5F3H8O2S2,False
699,Ag1C6F6N4O2Sb1,False
702,Ag1C7F5H2O3,False
704,Ag1C8H22Mo4N3O15,False
705,Ag1C9Cl1H24N6O4S3,False
706,Ag1Ca1,True
707,Ag1Ca10O28P7,True
708,Ag1Ca1Cd2,False
710,Ag1Ca1Fe1La1O6,False
711,Ag1Ca1Ge1,True
713,Ag1Ca1O2,True
714,Ag1Ca1P1,True
715,Ag1Ca1Sb1,True
716,Ag1Ca1Sn1,True
717,Ag1Ca1Zn1,True
719,Ag1Ca2Cu1,False
720,Ag1Ca2Cu4La3O12,False
721,Ag1Ca2Ga1,False
724,Ag1Ca2Ni2O12V3,True
725,Ag1Ca2O5Y1,False
726,Ag1Ca2O6Sb1,False
727,Ag1Ca2O6Ta1,False
728,Ag1Ca2O6W1,False
729,Ag1Ca2Pb1,True
730,Ag1Ca2Pd1,False
731,Ag1Ca2Pd2,True
732,Ag1Ca2Rh1,False
733,Ag1Ca2Si3,True
734,Ag1Ca2Sn1,True
735,Ag1Ca2Zn3,False
736,Ag1Ca3,False
737,Ag1Ca3F20Hf3,True
740,Ag1Cd1Eu1,True
741,Ag1Cd1In1Te3,False
742,Ag1Cd1Li2,True
743,Ag1Cd1Lu2,True
744,Ag1Cd1Mg2,False
745,Ag1Cd1Nd2,False
746,Ag1Cd1O2,False
747,Ag1Cd1O4V1,False
748,Ag1Cd1Pd2,True
749,Ag1Cd1Pr2,False
751,Ag1Cd1Sc2,False
752,Ag1Cd1Sr2,False
753,Ag1Cd1Yb1,True
754,Ag1Cd2Ce1,False
755,Ag1Cd2Ga1S2Se2,False
756,Ag1Cd2Ga1S4,True
757,Ag1Cd2Ga1Se4,False
758,Ag1Cd2In1S4,False
759,Ag1Cd2Li1,True
760,Ag1Cd2Na1,False
761,Ag1Cd2Pt1,True
765,Ag1Cd3F20Zr3,True
766,Ag1Ce1,False
767,Ag1Ce1Cl6Cs2,False
768,Ag1Ce1Cl6K2,False
769,Ag1Ce1Cl6Rb2,False
770,Ag1Ce1Cs2F6,False
772,Ag1Ce1Cu1In1,False
773,Ag1Ce1Cu5,True
776,Ag1Ce1Ge1,True
777,Ag1Ce1Hg2,True
778,Ag1Ce1I6K2,False
779,Ag1Ce1I6Rb2,False
780,Ag1Ce1K1Te4,True
781,Ag1Ce1Mg1,False
783,Ag1Ce1Na1Te4,False
784,Ag1Ce1O12P4,False
786,Ag1Ce1O9S2,False
788,Ag1Ce1P2Se6,False
790,Ag1Ce1Pb1,True
794,Ag1Ce1Zn2,False
795,Ag1Ce2Hg1,False
796,Ag1Ce2In1,False
797,Ag1Ce2Pb1,False
798,Ag1Ce2Sn1,False
801,Ag1Ce3S7Si1,True
802,Ag1Ce3Se7Si1,True
803,Ag1Ce5Pb3,True
804,Ag1Ce5S8,False
805,Ag1Ce5Se8,False
807,Ag1Cl13Mo6,False
808,Ag1Cl1H10N8O6S8,False
809,Ag1Cl1H2O5,False
811,Ag1Cl1In2Se3,False
812,Ag1Cl1In2Te3,False
813,Ag1Cl1O2,False
815,Ag1Cl1O4,True
816,Ag1Cl1O4Pb4,False
817,Ag1Cl24Ga6Sb7Te8,False
818,Ag1Cl2Cs1,True
820,Ag1Cl3Cs1,True
821,Ag1Cl3Cs2,True
823,Ag1Cl3K1,True
824,Ag1Cl3Rb1,True
826,Ag1Cl3Tl1,False
827,Ag1Cl5Na4,False
828,Ag1Cl6Cs2Dy1,True
829,Ag1Cl6Cs2Er1,True
830,Ag1Cl6Cs2Eu1,True
833,Ag1Cl6Cs2In1,True
837,Ag1Cl6Cs2Nd1,True
838,Ag1Cl6Cs2Pr1,False
840,Ag1Cl6Cs2Sc1,True
843,Ag1Cl6Cs2Tb1,True
844,Ag1Cl6Cs2Tl1,True
845,Ag1Cl6Cs2Tm1,True
847,Ag1Cl6Dy1K2,False
848,Ag1Cl6Dy1Rb2,False
851,Ag1Cl6Eu1K2,False
853,Ag1Cl6Ga1K2,False
855,Ag1Cl6Ga1Rb2,False
857,Ag1Cl6In1K2,False
859,Ag1Cl6In1Rb2,True
860,Ag1Cl6K2La1,False
862,Ag1Cl6K2Mo1,False
863,Ag1Cl6K2Nd1,False
866,Ag1Cl6K2Sc1,True
867,Ag1Cl6K2Sm1,False
868,Ag1Cl6K2Ta1,False
869,Ag1Cl6K2Tb1,False
872,Ag1Cl6K2Y1,False
873,Ag1Cl6La1Rb2,False
875,Ag1Cl6Lu1Rb2,True
876,Ag1Cl6Mo1Rb2,False
877,Ag1Cl6Na2Sb1,False
878,Ag1Cl6Na2Sc1,False
879,Ag1Cl6Na2Tm1,False
882,Ag1Cl6Rb2Sb1,True
883,Ag1Cl6Rb2Sc1,True
884,Ag1Cl6Rb2Sm1,False
886,Ag1Cl6Rb2Tb1,False
888,Ag1Cl6Rb2Tm1,True
889,Ag1Cl6Rb2Y1,False
890,Ag1Cl8Co1Cs5,False
891,Ag1Co16Sm2,False
894,Ag1Co1N6O8,False
895,Ag1Co1O2,True
898,Ag1Co1O9P3,True
902,Ag1Co7La4O24Sm4,False
903,Ag1Co7La6O20Sm2,False
904,Ag1Co7La6O24Sm2,False
905,Ag1Cr1Hf1S4,False
906,Ag1Cr1La1O6,False
907,Ag1Cr1O2,True
909,Ag1Cr1P2S6,True
910,Ag1Cr1P2Se6,True
911,Ag1Cr1S2,False
913,Ag1Cr1S4Sn1,True
916,Ag1Cr1Se4Sn1,True
917,Ag1Cr1Te2,False
918,Ag1Cr1Ti1,False
919,Ag1Cr2H4O10Sc1,True
921,Ag1Cr2S4,True
922,Ag1Cr2Te4,True
924,Ag1Cr4In1S8,True
927,Ag1Cr5S8,False
928,Ag1Cs1F3,True
929,Ag1Cs1F6Fe1,True
932,Ag1Cs1F6Sc1,False
934,Ag1Cs1N2O6,True
938,Ag1Cs1P1Se3,True
939,Ag1Cs1S3U1,True
940,Ag1Cs1S7Sb4,False
942,Ag1Cs1Se4,True
944,Ag1Cs2F6,True
945,Ag1Cs2F6Ga1,True
946,Ag1Cs2F6In1,True
947,Ag1Cs2F6Ir1,False
948,Ag1Cs2F6K1,True
949,Ag1Cs2F6Nb1,False
950,Ag1Cs2F6Nd1,True
951,Ag1Cs2F6Pr1,True
952,Ag1Cs2F6Sc1,True
953,Ag1Cs2F6Ta1,False
955,Ag1Cs2F6Y1,True
956,Ag1Cs2Ga1I6,False
958,Ag1Cs2I6In1,False
959,Ag1Cs2I6Nd1,False
960,Ag1Cs2I6Pr1,False
961,Ag1Cs2I6Sb1,False
963,Ag1Cs2I6Ta1,False
964,Ag1Cs2I6Tl1,False
965,Ag1Cs2I6Y1,False
967,Ag1Cs2Nb1Se4,True
970,Ag1Cs2S4V1,True
971,Ag1Cs5O9Si3,True
972,Ag1Cs5Se27Ti6,True
973,Ag1Cu1F3,True
975,Ag1Cu1Ga2S4,False
976,Ag1Cu1Ga2Se2Te2,False
977,Ag1Cu1Ga2Se4,False
979,Ag1Cu1Ge1Se3,False
981,Ag1Cu1In2S4,False
982,Ag1Cu1In2S8Sn2,False
986,Ag1Cu1O2,True
987,Ag1Cu1O4P1,False
989,Ag1Cu1O4V1,False
990,Ag1Cu1Pr2,False
991,Ag1Cu1S1,False
992,Ag1Cu1Tb2,False
993,Ag1Cu1Te1,False
994,Ag1Cu1Te2,False
995,Ag1Cu1Ti4,True
996,Ag1Cu2H1O10S2,False
997,Ag1Cu2H1O10Se2,False
998,Ag1Cu2O10S2,False
999,Ag1Cu2O10Se2,False
1000,Ag1Cu2O4,True
1001,Ag1Cu2O7Sr2Y1,False
1002,Ag1Cu2P1S4,False
1004,Ag1Cu3K1Mo4O16,False
1005,Ag1Cu4Dy1,True
1006,Ag1Cu4Er1,True
1007,Ag1Cu4Ho1,True
1008,Ag1Cu4Nd1,True
1009,Ag1Cu4Sm1,True
1010,Ag1Cu4Tb1,True
1011,Ag1Cu4Tm1,True
1012,Ag1Cu4U1,False
1013,Ag1Cu4Yb1,True
1014,Ag1Cu4Zr1,True
1015,Ag1Dy1,True
1016,Ag1Dy1Ga1,False
1017,Ag1Dy1Ge1,True
1018,Ag1Dy1Hg2,True
1019,Ag1Dy1Mg1,True
1020,Ag1Dy1O8W2,True
1022,Ag1Dy1S2,True
1024,Ag1Dy1Se2,True
1025,Ag1Dy1Si1,True
1026,Ag1Dy1Sn1,True
1027,Ag1Dy1Sn2,False
1028,Ag1Dy1Te2,True
1029,Ag1Dy2Ga1,False
1030,Ag1Dy2In1,True
1031,Ag1Dy2Ir1,False
1032,Ag1Dy2Os1,False
1033,Ag1Dy2Ru1,True
1034,Ag1Dy2Tl1,True
1039,Ag1Er1Ga1,False
1041,Ag1Er1Hg2,True
1042,Ag1Er1Mg1,True
1043,Ag1Er1O8W2,False
1046,Ag1Er1S2,False
1047,Ag1Er1Se2,True
1050,Ag1Er1Sn2,False
1051,Ag1Er1Te2,True
1052,Ag1Er2Hg1,True
1053,Ag1Er2In1,True
1055,Ag1Er2Os1,True
1056,Ag1Er2Pt1,True
1057,Ag1Er2Ru1,True
1058,Ag1Er2Tc1,False
1059,Ag1Er2Tl1,True
1060,Ag1Er2Zn1,True
1061,Ag1Er6Ge2S14,False
1062,Ag1Eu1,True
1064,Ag1Eu1Ga3,True
1065,Ag1Eu1Ge1,False
1066,Ag1Eu1Hg2,False
1067,Ag1Eu1Mg1,True
1069,Ag1Eu1O3,False
1070,Ag1Eu1O4Ti1,False
1075,Ag1Eu2Ga7,True
1076,Ag1Eu2Ge1,False
1077,Ag1Eu2Hg1,False
1079,Ag1Eu2Pd1,False
1080,Ag1Eu2Pt1,False
1083,Ag1Eu2Si3,True
1084,Ag1Eu2Sn1,True
1085,Ag1Eu2Zn1,False
1086,Ag1Eu3,False
1087,Ag1F1,True
1089,Ag1F11Pd1Zr2,True
1093,Ag1F1S1Sr1,False
1094,Ag1F1Sr1Te1,True
1095,Ag1F2,True
1096,Ag1F20Hf3Hg3,True
1098,Ag1F24I1Sb3,True
1101,Ag1F2O6S2,True
1102,Ag1F3,True
1103,Ag1F30O6S16Sb1Te6,False
1105,Ag1F3Li1,False
1106,Ag1F3Li2,False
1107,Ag1F3Mg1,True
1108,Ag1F3Mn1,False
1110,Ag1F3Rb1,True
1111,Ag1F3Tl1,False
1112,Ag1F3Zn1,True
1113,Ag1F4H8Mn1O4,False
1115,Ag1F4K2,True
1116,Ag1F4Li1,True
1117,Ag1F4Li2,False
1118,Ag1F4Li3,False
1119,Ag1F4Na1,True
1120,Ag1F4Na2,True
1121,Ag1F4O1V1,True
1123,Ag1F5Mg1,False
1124,Ag1F5Zn1,False
1129,Ag1F6Ga1Rb2,True
1130,Ag1F6In1K2,False
1131,Ag1F6In1Na2,False
1132,Ag1F6In1Rb2,True
1133,Ag1F6Ir1K2,False
