materials-id,composition,target
168,LiMn7O12,False
172,Al6Fe,False
173,Na2CoO3,False
175,YSn3,False
176,FeO2,False
177,LuTaO4,False
179,Ca4Al6SO12,False
180,VH16C6N6O7F2,False
182,LiSmAlF6,False
183,K4SrBe,True
184,LiMnPO4,False
185,LaMg7,True
188,LaFe5H2,False
189,FeP3O9,False
190,Sc3RhC4,False
191,V4O3F9,False
193,CoIN2O2,False
195,Li2CuO2,False
196,Li3CoOF3,False
197,TiCo3,False
198,LiFeCoO4,False
199,BaNiF6,True
200,Sr2H6Os,False
201,TiAlNi6,False
203,LiFe2O2F3,False
204,BeTl4W,False
207,Ba4LaGe,False
208,Ce2Nd2O7,False
209,YbIn2Pt,False
210,KGaCl4,True
211,LaZn5,False
212,Tc3Pd,False
214,Fe11Co5,False
215,Mn6O7F5,False
216,TbB3O6,False
217,VOF3,False
218,PrAlH6,False
219,Li2Mn2F7,False
220,P6H24N6O19,False
223,LiYO3,False
224,Tl6TeO6,False
225,RePbClO4,False
226,RbF3,False
227,RbBi,False
228,KH2I3O,False
229,HoCoSi2,False
230,RbLiO3,False
231,V2O3F,False
233,MnSe2O6,False
234,UInPt,False
236,Yb2InCu2,True
239,NaH2SO4,False
240,Ag3O4,False
241,CeN,False
242,LaIn5Co,False
243,SiC,False
244,Ba4ZrCu,False
245,Nb2FeO6,False
246,SiNi,False
247,ThTi2O6,False
248,Ba4TaCo,False
249,Mn2SiRu,False
250,Mn3Ga,False
251,TiFe2As,False
254,NaSrO3,False
256,Ti2GaFe,False
257,RbNiO3,False
259,HoAg,False
260,RbF3,False
261,Ba4CuSe,False
262,TiFe2Sb,False
264,NdTe,False
265,La3CuSnS7,False
266,MoWSe2S2,False
267,RbCrF5,False
268,LaAs,False
269,Be2RuPb,False
273,RuPbO3,False
274,Ti2GaNi,False
276,Ba4LiSn,False
277,VP4,False
278,Si2Ru,False
279,Ti3Ge,False
280,Ca3CdO4,False
281,LiAgF2,False
282,Mn2SnRu,False
283,Ti3Sn,False
285,Ba4NbFe,False
286,Sc2MnGe,False
287,Ba4LaTc,False
288,MgMnRh2,False
289,Ba4LiPb,False
290,Ba4HfCu,False
291,Ba4TlTe,False
292,CdH4S2O5,False
293,Ti2InNi,False
294,Ba4BiPd,False
296,AgNO3,False
297,Al9Co2,False
298,TlCoF3,False
300,ErSbPd,False
301,Ba4GaCu,True
302,MnAgO2,False
303,Ba4ScNb,False
305,VFeRu2,False
306,Ni3Hg,False
307,Li3P7,False
308,TeMoWSe2S,False
309,Be2TlIr,False
310,Mg4BeRu,False
311,MnAgO2,False
312,B2CN,False
314,Na2LiAlP2,False
315,Ti4CuAg,False
316,K3Sb,False
317,TiS2,False
318,CdP2O6,False
320,SrCaO3,False
321,KInO3,False
322,ZnTe,False
323,RbSrO3,False
325,RbCaO3,False
326,Mn3O4F2,False
327,Mn2FeO3,False
328,Te8Mo3W,False
331,FeAu3,False
332,Mg9Si5,False
333,NaCrO2,False
334,CoF2,False
335,LiGa2Rh,False
336,CoTe2,False
337,Zn2Ga2S5,False
338,Tl2MoO4,False
339,CeSi2Ir,False
340,KBaO3,False
341,RbBaO3,False
342,H4PbC2O6,False
343,BePd4Rh,False
344,HgBr2,True
345,SmSi2Rh3,False
346,CeSiIr,False
347,H3ClO5,False
349,Ba4CoW,False
351,Ba4ZrSn,False
352,Ba4TaBe,False
353,NdAlNi,False
355,CdI2,True
356,PrTiO3,False
357,LiCoO2,False
358,NiAgF3,True
360,LiGa2Pd,False
361,Zn2AgAu,True
362,Li6TeO6,False
363,GeTe,False
364,BaAl4O7,False
365,V2CdP2O10,False
366,Na3CuO2,False
368,Li3TiP2O8,False
369,Te2Mo3S4,False
370,NdAl3Br12,False
372,NaNdS2,False
373,TiF3,False
374,BaFe2S4,False
375,Ba4YSi,False
376,Ba4MgBe,False
378,LiFeF3,False
379,Li2CN2,False
380,SrCa2I6,False
381,U3CuO10,False
382,Sm2P3Pt6,False
383,Ca3Ru2O7,False
384,SiP2O7,False
386,MnAsPd,False
388,NiP2W,False
391,AlCo4,False
394,Y2Pd2Pb,False
395,BaCaI4,False
397,NiS2,False
398,CeMg6Zn,True
400,CrO3,False
401,LuGaO3,False
402,Ba4NbZn,False
403,MnSe,False
406,CaMnSi,False
407,YGa2Pd,False
408,TiTl2F6,True
410,Ba4PdCl,False
411,BeTlP4,False
413,VOF,False
415,Ba4TiCd,False
416,HfTe2,False
418,V2O3F,False
419,CaNiP2O7,False
420,Ba4InPb,False
422,FeMoO4,False
423,Ba4TlCd,True
424,Ba4TlGe,True
425,Li2TiFe3O8,False
426,ScPS4,False
427,VBO4,False
428,Li4TiS4,False
429,KNdO2,False
431,Mg3Sb,False
433,Na3SbTe3,False
435,BaNdCo2O5,False
436,Rb2FeI4,True
437,LiV2F7,False
439,MgBe2N2,False
440,K3Rh,False
441,SiPd,False
442,NiS2,False
443,HfGe2,False
445,EuSnP,False
446,LuSnRh,False
447,BaMg2V2O8,False
449,Ba3In2P4,False
451,Be2CuIr,False
452,Ni5O4,False
453,MnAgO2,False
454,LaCu5,True
455,Ba4ZnPd,True
457,SiHgP2,False
458,Ba4MgTe,False
459,CeMg6Cu,True
461,Sr3Pr2B4O12,False
463,Mg5Si6,False
464,SmCoSb2,False
466,Y6N2O5,False
468,Nd3MnBi5,False
470,ZnSeO4,False
471,VOF3,False
472,Dy3Co2Ge4,False
474,Sr2CoWO6,False
475,KCrPO4F,False
477,Ba4SnPd,False
480,Ba4MoPd,False
481,AgF3,True
482,HoCo3B2,False
483,Ba4ZnPb,False
485,Ba4TlCu,True
486,Sb2S3O12,False
490,CoOF,False
491,Ba4TaSn,False
492,Ba4CrTe,False
496,Li6MnF8,False
497,Sm2Ge3,False
498,Zr3Al3C5,False
499,Ba4LaPd,False
500,Ba4TiIn,False
501,HfCl4O16,False
502,MgVO3,False
503,Rb2RuO4,False
504,TeAuCl7,False
505,K2O,False
506,ZrBeCd,False
507,NaBeBr4,False
509,AlPO4,False
511,Ba2LaGa,False
513,Be2CoTe,False
514,Li5MnO3F,False
515,Zr2BIr6,False
517,MgBe2Cl,False
518,NaCaLaF6,True
519,K2Ca4Si8O21,False
523,Ba4MgSc,False
525,GaS,False
526,CaBePO4F,False
527,Ba4CaOs,False
528,Nd7S6Cl9,False
529,SiO2,False
530,FeSe2NCl6,False
534,VSe,False
535,LiMg3,False
537,LiV2F7,False
538,Li4Fe5O10,False
539,Be2TcSb,False
540,Ba4LaZr,False
544,Ba4MgP,False
545,Ba4SbSe,False
547,Na3YCl6,False
548,ScBeIn4,False
551,SnPd2,False
553,TiNi,False
554,Ti2CS,False
555,BaBi4Br2O6,False
556,TiFeCoSb,False
557,Tl3SiTe3,False
559,BeRePb4,False
561,Ti2GaCo,False
562,Ti3In,False
563,MnGaFeCo,False
564,TmUTc2,False
565,SrAlO3,False
570,HfSn2,False
571,KCoO2,False
572,BaB2S3O13,False
573,TiSi,False
574,RbCdO3,False
575,SiPdO3,False
576,LaAu,False
577,Li2VO2F,False
578,RbInO3,False
580,K2CrSO7,False
581,LiSi2BiO6,False
582,Cu3P2O8,False
583,SeO2,False
584,Al2O3,False
586,CaO,False
587,CeFeSb2,False
588,RbFeO3,False
590,NbP,False
591,Ba4GaGe,False
592,Ba4FeCl,False
594,Rb3Sn,True
596,BaTm2O4,False
597,Ag2W2O7,False
598,ZrNiP2,False
599,LiCuF4,False
601,MnFeP2O8,False
602,KCuBi2S4,False
603,Cu2As,False
604,AsC3N3,False
605,VOF3,False
606,CN2O,False
607,K3Sn,True
608,Ti2AlZn,False
609,H3AuC2NCl,False
610,Re3Ni,False
611,ZnCu3H6Cl2O6,False
612,UCr4C4,False
613,ScCr2AgH4O10,False
614,Mo3WSe4S4,False
615,SmOs2,False
617,YMg2Cu9,True
619,Mn2GaW,False
620,BaIrO3,False
621,CuH4Pb2Cl2O4,False
625,CeCu,False
626,Li4MnF7,False
627,TcBr3,False
629,Na2SnO3,False
630,TbHoCo4,False
631,MgSn3,False
633,BaAl3P2H2O14,False
635,AsClF8,True
637,CuWO4,False
639,Ho5CoSb2,False
640,K2FeCuC6N6,False
641,TlCuHCO4,False
642,LiCoOF2,False
644,MgPbO3,False
646,K2Ga3,True
648,ErAlCu,False
649,MgBe2Mo,False
650,Ba4TePd,False
651,Al2Au,False
652,Si2Ni6B,False
653,VCu3Se4,False
656,Ba4CoSn,False
657,Ti2InCo,False
658,CaNi3P4O14,False
660,HeSiO2,False
663,Ba4ZnIn,True
664,RbTlO3,False
666,SeS,False
667,Ta2Be2O5,False
668,KHfO3,False
669,MnO3,False
670,Co3OF5,False
671,TaSe2,False
672,Ba4GeBi,False
673,Rb6Si2O7,False
674,H4N2O3,False
675,NbFeO4,False
676,Ba4HfTl,False
677,SrLiCoF6,False
679,Fe3O4,False
681,SmInNi,False
682,PuTaC2,False
683,Nb5As4Pd4,False
685,FeAgSe2,False
687,RbFeSe2,False
691,Ba4ZnTe,True
692,Ba4CoCl,False
693,Ba4MgPd,False
696,ZrBePb4,False
697,BaH2C2O4,False
699,HfReSi,False
700,KPSe6,False
701,CaZn3Se4,True
702,DyInCo2,False
703,ZrUN2,False
706,YbCO3,False
707,Ba4NaW,False
708,LiMnF4,False
709,Rb4Zr3Te16,False
710,Tm4B6O15,False
711,CeMgAg,False
712,Li2Co4O7F,False
713,Ba4CdHg,True
714,TiCd,False
715,Ca2AlH10ClO8,False
716,Ba4TiMn,False
717,Nb5Si3,False
719,Ba4NbPb,False
720,EuIn2,False
721,LiAlB14,False
722,ErAgGe,False
726,Ag2Se,False
727,Ba3Li4Sn8,False
728,ZrBe2Nb,False
729,AlFe2,False
730,BaCaBr,False
732,BeCo4Ru,False
734,NaGe2P3O12,False
735,Sm2Co7B3,False
737,CoSbO4,False
738,YBrO,False
739,Sn2BF7,False
742,FeCu2GeSe4,False
743,Li3SbS4,False
744,LiFeO2,False
745,PrYMg2,False
746,Ba4NbSn,False
747,NdAl2Ga2,False
749,Ba4TcSb,False
750,Ba4SrRu,False
753,Mn3O2F4,False
754,CeMgPt,False
755,SrHfMg6,False
757,RbMg7,True
758,Sr3Fe2O7,False
760,UO2,False
761,Ba4MoSe,False
762,K2Ca3Si3O10,False
763,LiFe2F5,False
764,Ba4InSb,False
767,V6O7F5,False
768,Mg5Tl2,True
770,EuTaO4,False
771,VCu3O4,False
773,Tm2Ni17,False
774,NiRuO3,False
775,TiInFe2,False
776,Ce7O12,False
777,Be2NbCu,False
779,BiP4HO12,False
780,TaP4S5Cl5,False
781,Ba4ZnFe,False
782,LiVSi2O6,False
783,Ba4TiCu,False
784,Ba4TiBe,False
786,Ba4TaBi,False
787,La3Ga,False
788,Ta2Tl4Se11,False
789,TaReSi,False
790,ZrSn,False
791,BaSrTe,False
792,Ag2Se,False
794,BeVSe,False
795,YbBa2SbO6,False
796,Rb4CO4,False
797,KTmI3,True
798,Na3Co2SbO6,False
799,Ba4GaPb,False
800,Ba4MnZn,False
801,RuN6Cl2,False
802,Li6MnO2F4,False
803,Ba4TaGa,False
806,MnPS3,False
807,Ca4Ni3C5,False
808,BeTcRh4,False
809,Ba4SbBr,False
811,Rb2CoF6,False
812,ZnCoO2,False
814,H2O,False
815,Ca10Al6Ge9,False
816,KAgO3,False
817,H3NO4,False
820,LiMnP,False
823,TlCuHSeO5,False
824,Ba3Nb2CoO9,False
826,Ba4MnFe,False
827,Li4MnO2F2,False
828,Sn3Te3Ir2,False
829,Nb2Br5,False
831,Ca3Ni7B2,False
832,Ba4VTc,False
833,Ba4VPb,False
834,ScGeOs,False
835,KBaV,False
837,H9BrO4,False
838,Ba4LaBi,False
839,K2Al2B2O7,False
841,Nd5Ir3,False
842,Ba4ScPb,False
843,CeCuSe2,False
844,Nd2Ga5Cu3,False
846,Ba4CaFe,False
847,Li4MnV3O8,False
848,HoCoSn2,False
849,Ba4SbPb,False
850,ScBe2Cu,False
851,EuPd2,False
852,SmMnSi2,False
854,CdSO3,False
857,Be2FeW,False
858,H3N,False
859,K3CO3F,False
860,Ba4PPb,False
861,FeSO4,False
862,MgMnF6,True
865,K2PdO2,False
867,AsPO5,False
868,LiBe2Cl,False
869,Be2NiRu,False
871,Ca3Mn2Si3O12,False
873,K4CO4,False
874,InCu6ClO8,False
875,H4S4N6O,False
878,Ba4PdPb,False
879,MnBeCo4,False
880,MnBeCd4,True
881,La2MoO6,False
883,SiBr4,False
886,Ba4TlRh,False
888,SbXeOF9,True
889,RbBiC4S4N4,False
890,LiVF4,False
892,Ba4TeMo,False
895,BeRuBr4,False
897,Ba4TeW,False
898,Na4WO4,False
901,SrAs3,False
902,NaBeGe4,False
903,Ba4VCl,False
904,KH3SO6,False
905,WSe2,False
907,Ba4HgBi,False
908,LiMg,False
910,Ba4SiSn,False
911,Bi2Te3,False
912,KBaZr,False
913,PaZn3,True
914,Y3Sn,False
915,Ba4CrCo,False
916,BeCd4Rh,True
917,SiO2,False
918,MgB12C2,False
919,CaCdAu,False
922,RbPrP3HO10,False
923,Ba4GaSb,False
925,Ba4BeP,False
927,CeP2,False
928,Ba4HfBr,False
929,MnTlCl3,False
931,Li2V3S6,False
933,Ca3SiBr2,False
934,BiPO4,False
936,Ba4YMn,False
938,TbSi2Pd2,False
939,Ba4CoPb,False
940,Ba4ZrNb,False
942,Ba4SnTe,False
943,Ba2CaB6O12,False
944,LiVF4,False
945,Ti4H3Pd2,False
946,SrCaI4,False
947,Y6TeO12,False
948,K2ZrCdH16C8O24,False
950,HgC2N2,False
951,Nb2Ru,False
952,Be2SiBi,False
953,Ba4YPb,False
955,La3Ni2Sn7,False
956,Ba4TiW,False
957,Ca3SiBr2,False
958,ThGaIr,False
959,BaAg2SnSe4,False
961,Rb3InO3,False
965,Cd4GeS6,False
967,ThC2,False
969,GaPd,False
970,CoO2,False
971,LiNiPO4,False
973,Na3P,False
974,Ta6Fe16Si7,False
977,Mn3O5F,False
978,BaYIn,False
980,Ba4TiSi,False
981,RbMg6Mo,False
982,Fe2O3,False
983,Ba4YV,False
984,Ba4TeBr,False
985,Ba4ZnGa,True
986,Ba4GaSi,False
987,BeCuBr,False
989,KMn6P7O24,False
990,Rb2SnBr6,True
991,Be2TlCd,False
992,YbO,True
993,Cu2OF2,False
995,Ba4LiBe,False
996,K2SnO6,False
997,BeFe4Ge,False
998,As2PbO4,False
999,Mg3Sb2,False
1003,VS2,False
1006,LaMnO3,False
1008,Ba4YTi,False
1009,Li2CrO3,False
1011,Ba4CdBi,False
1012,Ba4InCo,False
1013,Ba4VSn,False
1014,Ba4NaTa,False
1016,TbCo2Si2,False
1017,Sm2Fe2O5,False
1019,K4Nb11Al2O20F,False
1020,La2SiO5,False
1023,Ba4VGe,False
1025,KBaIn,True
1026,BeCrP,False
1027,Li2BPt3,False
1028,Li3FeF6,False
1031,Zr2Cr4Si5,False
1032,Ba4BeSi,False
1033,Ba4MoBr,False
1035,Ba2ZrO4,False
1037,Y4OsBr4,False
1039,Ba4CuGe,False
1040,Ba4CdSb,False
1041,SnRh2,False
1042,Sm4Si2Se3O7,False
1043,Ba4SrRe,False
1045,Zn3CrTe4,False
1046,NaMn4Be,False
1047,LaHBr2,False
1049,SrH16O10,False
1051,KAlO2,False
1052,Ba4MgSe,True
1054,Ba4InHg,True
1055,NpO2F2,False
1059,Ba4TiTl,False
1062,Ba4GaTe,True
1063,KBaHf,False
1064,BeNb4Pb,False
1065,K5SnSb3,False
1066,Ba5V5O14,False
1068,Ba4ZrSb,False
1069,Li2CoSnO4,False
1070,Li4H4Rh,False
1071,Lu5NiPb3,False
1073,FeSb2O6,False
1075,Ba4PdBr,False
1076,Ba4CaW,False
1077,BeCr4Sn,False
1078,BaSrSc,False
1079,CeMg6Fe,False
1080,Ba4SnSb,False
1083,HgSb2O6,False
1084,CeNiAsO,False
1085,Ba4NaMo,False
1086,H10PtCN8O2,False
1089,Ba4MnPd,False
1090,Ba4ZnSe,False
1091,Li3Fe4B4O12,False
1092,Fe8O9,False
1093,Ba3Zn5In2O11,False
1094,BeTe,False
1095,Ba4CaMo,False
1096,K2SnO2,False
1097,VPbO3,False
1098,Ba4BeGa,False
1099,Fe6O11F,False
1100,YbCrSb3,False
1105,BaZr4Tl,False
1107,Tb2B2C3,False
1108,CeMg2H7,False
1109,KBa4W,False
1110,Ba4HfMn,False
1111,Mn3O2F4,False
1113,MnTl3,False
1114,Ba4GaCl,True
1115,KCuCl3,True
1116,Ba4SrW,False
1117,CoCu2SnS4,False
1118,Rb4NO,False
1119,Ba4CdPt,False
1121,CeSi3N5,False
1124,Ca3Mn2O7,False
1126,FeOF,False
1128,Ba4HfZn,False
1129,YbCo2Si2,False
1131,PrClO2,False
1133,K11LiMn4O16,False
1135,BaSrMg,False
1136,TeH5O6,False
1137,Ba4ScPt,False
1138,S2O5F2,False
1139,Ba4LiP,False
1140,BaH2C2O4,False
1141,YCo3H2,False
1143,Ba4LiV,False
1144,NdAlCu,False
1147,Li3MnP2O8,False
1151,Ba4PBr,False
1152,Ca2CdSb2,False
1153,Li2Ni3SbO8,False
1154,Al2O3,False
1155,ScAgP2S6,False
1156,BaNaLi,False
1157,Ba4TiNi,False
1158,LaNi2B2C,False
1159,Ba5Al5Pb,False
1163,RbMnO2,False
1167,BeP4Ru,False
1168,CeCrGe3,False
1170,DyPt,False
1171,Ba4ScSn,False
1172,MgBeCr4,False
1175,Ba4CdCo,False
1176,Ba4BeGe,False
1178,KBaTa,False
1179,Bi2Pd3S2,False
1180,Ba4BeFe,False
1181,Yb2Si2O7,False
1183,TaBe2Os,False
1184,MnSn3,False
1185,Ba4PtCl,False
1186,Ba3ErMn2O9,False
1187,CoI2N6,False
1188,Ce2InPt2,False
1189,Ca2As3Pb3ClO12,False
1190,KBaSn,False
1191,Cs2TeI6,True
1192,Y3TlC,False
1194,BeTeP4,False
1195,SrH16O10,False
1196,Ba4YCd,False
1197,BaGa2Ge2O8,False
1199,PrAlPt,False
1200,BC2N,False
1201,K3InP2,False
1202,AuCClO,False
1203,CaSi2,False
1204,Ba4ZrSi,False
1205,Li8BiS6,False
1206,Ba4ScTl,False
1209,KMnH24C14N8,False
1210,SrCaI4,False
1211,Ba4MgTi,False
1212,Ba4SiCl,False
1213,Li3Cr2Ni2O8,False
1214,Ba4CuMo,False
1215,LaCuSb2,False
1217,LiNbF6,False
1218,Pr2TeO2,False
1219,Ba4SiPb,False
1220,ZrSn,False
1221,BaMg6Ga,True
1223,Ni2PO5,False
1224,Sm2Fe2Se2O3,False
1226,BaTiO3,False
1228,Ba2NaHf,False
1229,GaPd2,False
1230,Sr2CoSe2Cl2O6,False
1232,Ba4YTe,False
1235,BeCo4Os,False
1236,CaAsH5O6,False
1237,Ba5Ga5Pb,True
1239,Li2ZnGe,False
1240,Ba4BeHg,True
1242,Ba4InPd,False
1243,Ba2UFeO6,False
1244,BeCrPd,False
1245,BeVCu4,False
1248,CaH12I2O14,False
1249,Ba4YSb,False
1250,Ba4NbTe,False
1251,Ba4WBr,False
1252,Ta4BeTc,False
1253,BaScBr,False
1254,Li2Co3SnO8,False
1256,Ba4MgTa,False
1257,KSn2Se4,False
1258,CeCoGe3,False
1261,Ba4HfGe,False
1263,LuNiGe2,False
1264,Ba4MgPb,True
1267,Ni23B6,False
1268,Ba4ZrTa,False
1271,BiB3O6,False
1272,Ba4MgSn,False
1273,Eu2PI,False
1274,HgO,False
1276,Ba4MgNi,False
1277,Ba4SrNi,False
1278,UCoO4,False
1279,Ba4NiW,False
1280,AgC2N3,False
1282,CoH2SO5,False
1283,Mn3FeP4,False
1284,BeMo4Pd,False
1286,BaCaBi,False
1287,YBeCu4,False
1289,Ba4MgGa,True
1292,LiMn2P2O8,False
1295,FeOF,False
1296,Ba4SeCl,False
1297,BaLi4,False
1300,LuAg4,False
1302,KBaCr,False
1303,KMg6Nb,False
1304,Cs2PdI6,True
1305,Ba4TiZn,False
1306,Y3RuI3,False
1307,Ba4NbSe,False
1308,Ba4ScRh,False
1309,LiMnF4,False
1310,Ba4YTa,False
1311,Ba4BeZn,False
1312,Mg3V6Fe4O24,False
1314,Ba4HfTe,False
1315,MnNiAs,False
1316,Ba2HfO4,False
1317,Si2Ag6O7,False
1318,NbFeF6,False
1319,Sc4TaBe,False
1320,SrCa2I6,False
1321,HfBeFe4,False
1322,MoCl3,False
1324,ZrBeCd,False
1327,MgBe2Br,False
1328,HoSnAu,False
1329,Na2Nb4O11,False
1330,Ba4MgTl,True
1331,Ba4TlGa,True
1333,Be2VMo,False
1335,BeNb4Pd,False
1336,ClF3,True
1337,Ba2TlCr,False
1340,Ba4CdPb,True
1341,Ba4MnGe,False
1342,Ba4TlSi,False
1343,Na2Si2O5,False
1345,BeCu4Pt,False
1346,InH7N2OF4,False
1347,LiVF3,False
1348,Ba4InGe,False
1349,Ba4CrSb,False
1350,BaNaMg,False
1352,BaCaTe,True
1354,Sr5In3,True
1355,KCeGeSe4,False
1356,BaCaY,False
1359,SbSBr3F6,False
1361,Na2Si3H2O8,False
1362,UTe3,False
1363,USe3,False
1364,Sc4TiBe,False
1365,NdAl3,False
1366,TmNiC2,False
1367,K2MnSnSe4,False
1368,MgZn3S4,False
1369,Ba4TlCo,False
1370,Li4Cr2P4H3O16,False
1372,SrIn,False
1373,Y6Fe16O,False
1374,Ca2RuO4,False
1376,KBa4Os,False
1378,LiBeFe4,False
1381,K2TcI6,False
1382,LuRu2,False
1383,Ce2Fe12P7,False
1385,Ba4HfSc,False
1386,Ba4BeBi,False
1387,Ba4MgSb,False
1388,K2PdSe10,False
1390,TmNiGe2,False
1391,BeFeBr4,False
1393,Ba2YGa,False
1394,MgBe2Se,False
1395,Ba4CuP,False
1396,Ba4YSn,False
1398,TmCu3Te3,False
1400,CeB3O6,False
1401,LiVF4,False
1403,Li3Co2O2F3,False
1405,Ba4TlP,False
1407,SiAs,False
1409,NdAlPt,False
1410,Ba2HgBi,False
1411,Ba4TiTe,False
1412,MnS,False
1415,Ba4ZnCd,True
1417,Be2NbHg,False
1418,Ba4LiTc,False
1419,BeCoCl4,False
1420,Ba4ZrP,False
1421,ZnH6C2N4O4,False
1423,BeAlB,False
1424,Na2HgPb,True
1426,MgRe2O8,False
1427,K4Rb2Co2O5,False
1428,Sm2TeO2,False
1429,Na4BeSi,False
1430,Ba4YBi,False
1432,SmZnNi,False
1434,SeBr6N2,False
1435,USnPt,False
1436,LaNi2,False
1439,Li5Mn3Fe2O10,False
1442,ErGa2Pd,False
1443,LaPPd,False
1445,Sr2InPt2,False
1446,MnAlO3,False
1447,Ba4MnCo,False
1449,KBiP2Se6,False
1450,Bi5IO7,False
1451,Ba4TiHg,False
1453,MgBe2In,False
1454,Ti3Cu3O,False
1455,Rb3IrN6O12,False
1456,Co2GeO4,False
1457,TiFeH2,False
1458,CeAl,False
1459,Ba4LiCo,False
1461,NdPt,False
1462,Ba4HfGa,False
1463,BeFe4Ir,False
1464,Li5TiV3O8,False
1465,Mn3O4F2,False
1469,HoB7Mo3,False
1470,Ba4MgCo,False
1471,DyMn2O5,False
1473,Ba4HgSe,True
1475,LaBeCl4,False
1476,Ba2VP2O11,False
1479,Ba4CrBr,False
1480,HfAsRu,False
1481,Ba4SnCl,False
1483,Ba4ScCu,False
1484,LiDyP4O12,False
1486,MgTiBi2O6,False
1488,CoOF,False
1490,Ca2PN3,False
1491,Ba4SrMn,False
1493,CaTiBe2,False
1494,UCu2P2,False
1495,Mg2GeB2Rh5,False
1496,Ba2BiP,False
1497,KBa4Mn,False
1500,Ba4MnMo,False
1501,ZnS,False
1502,Ba4GaBi,False
1503,Ca2MgSi2O7,False
1504,H8C3O2,False
1505,SrY2S4,False
1506,CrGeTe3,False
1508,Ca4ScBe,False
1509,LiInI4,True
1510,Li3TiNi2O6,False
1512,Ba4ScGe,False
1513,PrOs2,False
1516,Mg3FeO4,False
1517,RbCoH24C14N8,False
1518,Ba4NaSn,False
1519,HfScBe2,False
1520,Mn5Si2,False
1521,ZrBe2V,False
1522,Ba4SiBr,False
1524,Na8SnO6,False
1525,LiMg3,False
1526,Ba4BeTe,False
1527,PrMo6O12,False
1528,Ba4SbW,False
1529,Y2AlNi2,False
1533,Ba4TePb,False
1534,BaSn2H2O4,False
1535,LiV2O5,False
1537,YAlO3,False
1539,LiVGeO5,False
1540,KMg6Nb,False
1541,Ti3In,False
1542,MnPtF6,False
1543,SrWO4,False
1544,ZrBeBi4,False
1545,Ba4CaTc,False
1546,Ba4ZrBi,False
1550,Ba4ScBe,False
1552,Ba4TaHg,False
1553,Na4BeSn,True
1554,Ba4BeNb,False
1555,Ti3Sn,False
1556,BeNbW,False
1557,Ba4InBi,True
1558,ReBiO4,False
1559,Ba4HgP,False
1560,K6Na3AlSb4,False
1561,LiBS2O8,False
1564,Li4BeW,False
1565,LaNbO4,False
1566,YH16C4N9O16,False
1568,S2N2Cl,False
1569,Ba4TiBr,False
1570,H5N3O3,False
1571,Mg2Al4Si5O18,False
1573,V2CuO6,False
1574,SrCN2,False
1575,DySiCu,False
