materials-id,composition,target
12705,Pr3Hf,False
30706,CdCl2,False
8583,CaBe2Tl,False
16723,BaAs2Pd2,False
42887,CoNiTe4,False
22515,SrVO3,False
14959,CdI2,False
50431,CeYIn6,False
32473,TiZnCo2,False
15987,ZrMnCu2Se4,False
50041,Li4Fe3Ni3O12,False
33082,BaCa3O4,False
46430,Te2Mo3WSe6,False
52325,UAgF6,False
2755,KTaBe2,False
27409,Li2HgPt,False
5737,EuP2Rh2,False
16953,Li2MgZn,False
9586,LiNbO2,False
49999,H4C7O2,False
33523,Co2CuS4,False
4917,BaInPb2,False
21572,BaPrMn2O5,False
1910,BeNi4Os,False
50898,Rb2TaAgI6,False
7253,Sc2BeSb,False
31861,Sc2AgOs,False
32385,LiCa2Rh,False
13141,Na2SrBe,False
26310,MgSn,False
5239,Ba2HfNi,False
32079,TbYbRh2,False
32276,ErTe2,False
21680,LiBeAs,False
34808,TaTiMn2,False
50077,BaH2Br,False
45814,Ta2Hg3SO4F10,False
1006,LaMnO3,False
44691,YbP5,False
28242,U3Cl,False
7602,LiH,False
36561,Th3B,False
26245,FeO2,False
36918,Sr2CuCN2O2,False
49906,LiAsO,False
18903,Sr2MgMoO6,False
28308,K2NaHg,True
863,MnTe,False
6084,BeTe2Pd,False
30630,HoAlAu2,False
3818,Te2Au,False
47551,LiSiAg2,False
28808,RbSb,False
42602,BaTmFeCuO5,False
34755,RbAcO3,False
17833,ZnH10C7O4,False
13466,Na2LiBiBr6,True
53558,Sr3Ta2ZnO9,False
51229,CIN,False
45624,CeH3O3,False
28461,InP,False
20791,TaVO4,False
42222,Tm2SnAu2,False
13701,K4GeH4N2O3,False
14788,LaBrO,False
8287,Li12Mg3Si4,False
3921,K4TeP4H10O20,False
46822,ScRe2,False
37422,AcCrO3,False
31219,YbNi4Au,False
29361,FeBr3,False
8008,NaNbO2,False
42536,Nd4MnSe6O,False
21469,Pb4Se3S,False
18120,ZnCdO2,False
12042,Be2C,False
51406,Fe3O5F,False
28859,Li2AgAs,False
26450,Mg3C,False
29198,KPt2Se3,False
25577,SbO2,False
41458,YbSn2Pd,False
18388,Rb2NaYCl6,True
6263,BeSiCl,False
24415,ReF6,False
18099,OsPt4,False
4670,BiPO4,False
51645,BaZnF,False
31734,BaHg,False
6574,Tb4Ga12Pt,False
35891,PrLuIn2,False
18634,CoPt3,False
17590,KTlCo4Se4,False
7942,SrCd2,False
48984,Ba2LaMn2O7,False
42463,Rb3Pb,True
54397,Li3Cr5O8,False
40126,UCo2Si2,False
25009,Rb2SnAs2,False
40295,Li12Mn2O9,False
42586,Mn2ZnS4,False
23907,LiDy2Br5,False
20719,SrCd2Sb2,True
27122,MoH2O4,False
12531,TaVH4,False
17901,ZnH4C4O4,False
30984,TmB4Rh,False
14747,Tm2InNi2,False
39348,Cd2P3Cl,False
41251,Be2P2O7,False
48256,AsSF,False
36557,Ho3In,False
24392,BaTe,False
41836,Ca2SnS4,False
32724,DyIn3Cu2,True
32116,Pr2AlCo2,False
52914,K2NaNbO2F4,False
136,PH5N2O4,False
48484,Y2GaN3,False
22112,TmI2,False
19095,TlIn,False
37160,Ba3Te,False
15066,TiS2,False
35254,TbSe,False
50632,LiCoSiO4,False
12499,LiCo3OF5,False
40325,Ca2YBiO5,False
132,Ho6ReO12,False
18084,Al2TcPd,False
34364,V3Os,False
1213,Li3Cr2Ni2O8,False
16281,KYO3,False
7772,CoI2,False
47722,Na2InGaF6,True
27601,Ba5Sb4,False
25031,CaNi2O4,False
33298,Pm2SiNi,False
5746,Ba4PdRh,False
31291,AlZnIr2,False
23485,BiN,False
9077,SmH2,False
47875,AgPS,False
32249,NaClO4,False
20484,Ba2CoNiS4,False
6911,BeTlMo,False
46784,LiAgO,False
41723,Ba4VTe,False
41591,ErInPd2,False
39005,LiVFeO4,False
24253,LiCuCO3,False
35932,Rb3Tc,False
9026,KRb2ScI6,True
7531,Be2CoBi,False
14009,CaIn2N2,False
1559,Ba4HgP,False
6408,CaBeCd2,True
31493,SrAl2S4,False
4428,LaZnAsO,False
37266,YbMgO3,False
41465,Mn2N,False
22143,HgMo6S8,False
32575,V3B2,False
25106,NaSi2N3,False
49984,BaSr4Fe5O10,False
43911,LiGa2Pt,False
17745,ZrCoSn,False
42266,HoAgSn2,False
34615,TbSmHg2,True
14144,DySe,False
12870,CaV3O7,False
46863,Te3Pd10,False
53574,Li3MnCoO5,False
33035,Ti3Bi,False
18098,NaAg3,False
12814,TiCu2,False
33996,PtO2,False
15623,HoSi2,False
30923,CaNi2S4,False
978,BaYIn,False
1527,PrMo6O12,False
30974,BaZn2Sn2,True
47210,Rb2NaPrI6,True
54294,Ca2Br,False
46357,KMgF3,True
24234,Sr3P4,False
6604,Tb2B2C3,False
39468,HoZn,False
28125,TlNi2S2,False
6256,Yb2CdSb2,True
32722,ScB4Ir3,False
52368,HSO,False
53228,Li2VCr3O8,False
29714,CaIn2O4,False
27157,V2CdO6,False
4985,LiBeCd,False
28482,BiPd,False
11524,As2W,False
41682,Ba4CdCu,True
46712,TbScO3,False
35465,ZrBeSi,False
16902,InGaCuAgSe4,False
34344,Sm2TlCd,False
42339,YTmRu2,False
42569,LuPS4,False
41198,CeNi5,False
47975,MnHO2,False
8279,BeCo2Br,False
47149,SmAlGa,False
45337,SrB2Ir2,False
25276,CuCSN,False
3839,Ba4ReTc,False
45762,CaSnS3,False
41269,SbPbClO2,False
11352,MgBe2P,False
48155,Mg2Mn3NiS8,False
43059,LiLa2Al,False
40820,Li3CoCu4O8,False
21900,NiO,False
1642,CaGaGe,True
28755,KLiMnS2,False
47820,CaN,False
47480,Dy3Mn3Ga2Si,False
52021,Li2Mn3FeO8,False
41093,Ca3SnH2,False
36362,Mg5H8O9,False
24836,BaYCuMoO5,False
14639,Ca3PCl3,False
49842,YPbS,False
4565,Ba2ScPb,False
34062,Li3CuS2,False
11532,BeCr2Tc,False
14480,RbSiBiS4,False
25559,Ca2VN3,False
14770,YAlFe,False
10525,ScHCl,False
4838,BaSnPb2,False
3040,CaMg3,False
20510,MgOs,False
48846,CaZrO2,False
10466,CaMg5,False
22960,ScGaO3,False
48932,MgZn5N4,False
11742,MgCd3,False
45979,Yb4As3,False
11633,ZrVF6,False
2669,K2SnBr6,True
43091,Li4TeO5,False
24533,BaCu,True
14330,PrMnCoGe2,False
26780,CaV4S8,False
12397,Be2PbCl,False
23889,ZnCrF6,False
11148,U2RuC2,False
15750,K2O,False
18827,UCuSi,False
11995,K2Be2Se,False
10046,CaBe2Cr,False
19996,Tl2Cl3,False
907,Ba4HgBi,False
41292,CeNi2As2,False
39306,Li4Mn3FeB4O12,False
52559,NaMnO4,False
42370,Li2NiO3,False
30496,Tl2CuAsO4,False
7641,DySi2Rh3,False
25042,Li2DyTl,False
35001,Nd3I,False
41156,Dy3PbC,False
1519,HfScBe2,False
35815,Tb2Tl,False
6969,MgBeSe,False
26730,CrSe2,False
25298,CrAgSe2,False
1847,ErZnPd,False
37102,SeCl,False
26803,TiF3,False
13189,MnBe2Ni,False
41578,DyHg2,False
54233,AgSbF,False
47199,MnVP2,False
45935,Sc2CoSi2,False
26429,Sb2Te3,False
54447,GaPS4,False
29599,InI3O9,False
46154,NdCd2,False
48424,NdGa2Co3,False
27612,MnGaNi2,False
21968,K3BiTe3,False
19757,LiMnF3,False
34622,K2H4Pt,False
77,CeTiO3,False
32143,Tl3VSe4,False
54041,MgSc,False
54537,BiSe2,False
44648,DyAgTe2,False
34305,NdB4Ir4,False
40613,FeNi,False
17760,Hf3Bi,False
33699,HoCl2,True
17287,La2In3Sn3,False
47928,AlB3,False
26584,CeYIn2,False
6462,NaBeV,False
24709,Ba3P4,False
42528,LuMgIn,True
6465,Zr2Be2Tl,False
54208,ZrIn,False
11430,BeMo4Os,False
41629,LiCoP2O7,False
48812,Y3Co,False
49641,CaWO4,False
47134,K2YHgCl6,True
19092,Ca4CN4,False
3470,Rb2ZnCl4,True
44313,NaSbS2,False
10574,Fe3BO6,False
13596,Li3Mn4O8,False
49549,Sr4Fe4O11,False
39731,Li2Mn2CuO6,False
32148,Sc3P2,False
16474,TlAu3,False
41528,Cd2Hg,False
40211,MgBi2O4,False
33947,Pr2O3,False
36434,Mn2CrO6,False
40406,Ho2ZnIr,False
43880,Mn3ZnN,False
32059,Dy4Sb3,False
30588,In3AsSe3,False
27947,CrFeTe,False
897,Ba4TeW,False
947,Y6TeO12,False
20563,Bi4Te3,False
30576,HfVSi,False
15906,KNaMg2F6,False
51249,SrF2,True
38962,AlCoO3,False
29562,YBiO3,False
5422,BaCd2Bi,True
5467,NpH3,False
24500,PrZn5,True
34171,Sc2RuAu,False
38114,InH5N2F2,False
36535,Ga3Ge,False
11236,Be2ZnRh,False
30538,Ba3P2,False
7261,NdFeGe2,False
6545,Mg3Zn,False
46470,Li2CO3,False
10992,NbPS,False
42785,PrInAg2,False
31422,NdSnPd,False
19340,SmTmS2,False
21101,Rb2HgBiI6,True
30325,Mo3WSe4S4,False
26779,TaS2,False
24450,Sb2Rh,False
28138,Pm2RuRh,False
28751,SrHfO3,False
857,Be2FeW,False
44486,Tl2Bi2Te3Se,False
41421,BaGe2S5,False
19738,Li2CrNiO4,False
34841,ZrCoAs,False
28864,CaUS2,False
21695,HfThTc2,False
15778,Li2VFeO4,False
18420,EuNiP,False
42731,CePuCo4,False
43526,NpRu2,False
26198,MgCrSiO5,False
43783,Mg5Ge,True
27788,TmAlO3,False
40960,TiNiSb,False
15632,NdYZn2,False
30722,Te2MoWSe2,False
31988,LiSiBO4,False
41725,Ba4TaSb,False
9385,Mg6NbCo,False
23753,BC2N,False
12103,MgF2,True
6983,Ti2AsOs,False
5016,VFeAs,False
33623,LiZn2Pt,True
38731,InSb2Se4Br,False
6169,SrGa2,True
10535,NaMnBe2,False
24642,CaCoF6,True
46347,YClO,False
46491,In5AgS8,False
53075,TiOF4,False
24464,BaPrCo2O6,False
16090,Ca2Ti6N2O11,False
39538,NiH12Cl2O6,False
2575,Fe3O4,False
41990,Dy2Ge2O7,False
4080,MgTi,False
19546,H6C7SO,False
1510,Li3TiNi2O6,False
26393,Rb2TaCuSe4,False
36935,MgS2O7,False
23519,ZnCu2N2,False
16731,Na2RuAuF6,False
23887,Li3FeSiO5,False
37510,BOsO3,False
41617,P2Se5,False
17950,H6C6SO,False
22421,Li4CuF7,False
30403,Rb2KCoF6,False
20734,BaNdFe2O6,False
48601,NaGe,False
9644,TiBeP,False
28413,Ba2CuPd,False
20432,Yb3P,False
34650,Ti2ZnRe,False
19920,YbCeCu2,False
36917,V2ReRu,False
4754,Ba2CaMo,False
33122,Mg4P6Rh7,False
8060,BaEuFe2O5,False
28073,CaSb2O4,False
52,RbVF3,False
10721,MgBe2Sn,False
53039,Y6CrGe2S14,False
35046,LiCeO3,False
47677,Zn3Si,True
34690,MnNiP,False
54533,BaSe2,False
10143,HfBeTl,False
30561,ZnPPt5,False
13669,NbFe2,False
50221,HfBeP,False
53655,MgN,False
36273,CeBrO,False
20192,Y3Sb,False
43934,SmAlSi,False
5995,NpO,False
33964,Be2CuRh,False
47747,B5H11,False
44917,NpGe2Rh2,False
17710,Y3Bi,False
4644,TbSnPt2,False
41149,Sr5As3H,False
11873,BeRuPb2,False
11278,TiBe4Nb,False
31853,NpSeO,False
27709,SrMg,False
5428,BaLiRh2,False
6162,Eu2PI,False
27772,NbSiRu2,False
8193,InNiAs,False
17227,BaLaFe2O6,False
44352,BaAgSb,False
11830,ScBe2Sb,False
34360,IClOF,False
17595,NbMo,False
41996,SrGe2Ir2,False
21235,Be2ReCl,False
279,Ti3Ge,False
35377,Ho3Zr,False
14314,Ba3NiO4,False
17650,PdAu3,False
18969,H2C,False
23009,Dy2Se3,False
6147,BeCoIr2,False
801,RuN6Cl2,False
15207,LiCd2Ni,True
43628,Cr3As,False
20774,Ba3La,False
34142,ReRh3,False
27540,Hf3N2O3,False
40706,CuCl,False
52744,Er4OsBr4,False
35382,PuRu2,False
40309,InSb,False
10855,Li3CrS4,False
34962,SmGaO3,False
51164,BaTe,False
19726,K2LiPrCl6,True
5304,KBa2Pd,False
38389,Li2MnO2F,False
33780,HoSnRh2,False
43862,AgSbSeS,False
18311,HfSiTe,False
33929,YSi3Ni,False
19627,BaGa2SiS6,False
19476,Li2Mn3SnO8,False
26768,Li4TiO4,False
31541,KF,False
16502,RbBiO2,False
29506,MgCrO2,False
14298,Tb3Te,False
23135,SrScBe,False
43411,BH6N,False
34669,LiTm2Co,False
26454,Pm3Y,False
28166,Sc2AgSn,False
12920,NdCdNi4,False
35078,NaYSi,False
16429,MgGaCu3Se4,False
36842,Nd3Ho,False
43444,NiO2,False
37140,SmY3,False
52212,CaAlH2,False
26052,Nd3Se4,False
52825,Li7FeO5F,False
27062,CoO,False
47763,SnCI,False
46558,BaLi2Mg2Si2,False
13835,KCN,False
50225,BeTePd,False
14131,Rb2AlInI6,True
9344,ZrV2,False
53436,K2Se,False
43689,TmLuMg2,False
9112,Be2FeBr,False
2487,BaPtRh2,False
20811,CuAsS,False
24967,RbSb,False
8415,BeReSn2,False
2285,Rb2Cd5As4,True
10821,Be2CoBr,False
32615,RbOsO3,False
47368,ZnHgSe2,True
19127,LaBeAl3,False
17098,LiGa2Ir,False
20433,ErCdPt2,False
47874,SrCdP,True
51192,BaAgSe,False
19890,YCo,False
19299,BaFe2P2,False
45656,VO2,False
19597,YbMg2,False
29452,Ag2SO4,False
54002,Ge2O,False
20896,Te2Mo,False
6966,SnAsIr,False
24602,Tl2Sn2S5,False
250,Mn3Ga,False
22981,AlSnO3,False
21234,YbMgGa4,True
22605,DyInPd2,False
15019,K2TlCuF6,True
16217,CaCdO2,False
40267,ErAl3,False
15567,ErAgSe2,False
10684,SrBeV2,False
40556,Li2VSiO5,False
6288,Al5BO9,False
5508,BaCr2Cd,False
16142,Zr2Cu3Sb3,False
30031,AlCu3,False
2197,Dy3S3N,False
43702,K2TlHgBr6,True
52127,KZn2P2O8,False
2928,Os2O3F7,False
11326,TaPS,False
5028,Mg7W,False
41647,Ho4Ga16Co3,False
2259,Nd2NCl3,False
28700,Ni9O13,False
2311,ZrCu,False
22849,MgAl2Se4,False
15258,MnPd2Au,False
34620,NaSbF4,True
12134,Ca3SbP,False
8,LuNi4Sn,False
15274,CdCu2Se2,True
33759,CoNi2Se4,False
50918,Li2VFeS4,False
41455,ZnMo3,False
17155,AgBrO3,False
7212,KTaB2O6,False
43715,Sm3CuSnS7,False
45952,NaMnTe2,False
26164,SmHg2,False
20339,ThO2,False
13785,TaAgO3,False
40501,LiFeCoO4,False
19105,LiPm2Sn,False
45820,LiSnRh2,False
13453,LaBeCu2,False
38102,KGeBr3,False
8577,BeHgSb2,False
25824,ZnSb2O4,False
48410,Li2As,False
36320,LiV4OF11,False
12729,Fe4O5F3,False
49335,LiFeOF2,False
31183,RbUCuS3,False
49350,LiV3O2F6,False
23970,PrH3O3,False
50200,ZnCl3,False
48422,NaCaBe2B2O6F,False
20459,BiPbBrO2,False
18578,MnBr2,False
51655,NaPdS2,False
30181,Ho3AlN,False
2933,Zn8B3H3O14,False
1830,Ba4NbTl,False
44399,Yb2InGa,True
43160,ZrMnF6,False
13983,GeBr2,True
43453,Tl3Ge,False
53953,ZnHCl,False
10094,BeCoBr4,False
52844,CaNb2CuBrO7,False
22999,Sm2CdS4,False
16935,TiH22C12O4,False
39668,MnSb3P4O16,False
25458,HoIO,False
32452,HfCoSn,False
31119,Te2MoW2Se2S2,False
8591,Li2BeCl2,False
54107,Ag3O,False
26589,TbHg2,False
18346,HC2SNO2,False
37442,Ti2AlCr,False
12557,BeReOs2,False
1350,BaNaMg,False
17158,YbPmCd2,True
34359,RbDyO3,False
22219,MgTePb2O6,False
29034,ZnCo2O4,False
53468,Li3Fe5Co2O12,False
26784,BaNiO3,False
21905,Np2InNi2,False
42980,KCo2P2,False
41230,NdH2ClO2,False
4761,Ba4OsW,False
31880,Te2MoW2S4,False
33858,TmAl7Au3,False
35915,TmSi3,False
38226,Mg2FeO4,False
3372,Na2SrP4O12,False
18562,Rb3AuO,True
49161,GaI,True
18289,H4C5,False
21140,CaMn2Bi2,False
4524,LiB11,False
33157,TmCdPd2,False
29262,KSb2Se4,False
24037,MgSi2SnO6,False
4762,Ba4MgW,False
2629,Cu2NiSb,False
7242,Fe2CuAs2H2O10,False
52159,DyAl3,False
54078,KBa3Bi4O12,False
28714,Lu2MgSe4,False
6814,BeInIr2,False
46738,BaHfS3,False
12860,BeGa2W,False
53453,MgSnO2,False
23453,NbSe2Br2,False
40922,CaCO3,False
36834,Mg2SiO4,False
4362,Ba4TcSn,False
37371,YbAcGa2,True
18416,Nb6GaGe,False
54145,HoNi4P2,False
18516,TbTmIn2,False
17731,RbAuF3,True
42086,Ba3Fe2Cl2O5,False
47037,Rb3NbS4,False
30308,BaLi2Mg2Ge2,False
51422,Li4MnF7,False
32093,Li3CeBi2,False
9511,Be2ZnHg,False
24342,BaAg2,True
19415,SmFeAsO,False
13167,Ca2ThSi8O20,False
35575,Na2CdHg,True
47035,Ho2Co12P7,False
46820,Ba2Pb,True
47489,CaIrN2,False
12304,BeTcNi,False
19451,HoNpRu2,False
50922,LiZn2Ag,True
1720,BeCo4Hg,False
3909,BaSi,False
48810,CoSiMo,False
43207,ThPt,False
43652,Li2MnFeB2O6,False
5163,BaZn2Re,False
6421,AuCl2,False
48529,KTmMo2O8,False
24428,InCuSe2,False
5537,LiBeOs,False
51072,BaBrO,False
41118,Li3Cu2SbO6,False
35468,SrCa3O4,False
27820,DyYHg2,False
37816,TbGaRh2,False
4231,KN3,False
28629,CrTe,False
26946,YbHg2,False
42989,Rb2Mo3O10,False
9116,MoC,False
53975,HOF,False
15842,PrSnAu,False
42299,Sr2HfO4,False
32821,MgSc2Os,False
20763,Na2CuAsF6,True
42982,DyHo3,False
49479,LaMg2Cr3S8,False
36737,NaCa2In,True
49464,Sr3AlN3,False
18059,PrMnIn,False
24918,P4Ru,False
23001,SrHIO,False
39829,Sr2CoSO3,False
37270,Ac3Tl,False
5585,ZrBe2Rh,False
39902,KAuI3,True
53726,AsP,False
27834,AlTl2F5,True
39607,SnClF,True
26312,TbVO4,False
567,SrRuO3,False
6030,CaCdAu,False
19598,SnBr2,True
36225,SnH10Cl4O5,False
4695,SmOs2,False
8349,HfBe2Hg,False
52261,YMgMoS4,False
20276,VOF3,False
25525,ZnFe2O4,False
49036,CrNO3,False
910,Ba4SiSn,False
21018,TlBSe3,False
5841,BaCoSO,False
48521,BaCaI,False
43057,K3In,False
26709,RbHS,False
27106,MnIn2W,False
9527,Be2SiTe,False
26247,MnSnPt,False
1669,KCo2O4,False
48617,NaPO3,False
26440,LiNbO3,False
1828,TlSe,False
35271,TmO3,False
2403,TaBePb4,False
44077,K2YAgF6,True
47112,AgClO3,False
48757,HCI,False
34783,TiPt3,False
10263,SrBe2Cr,False
19013,K2Fe2SeS3,False
17888,Tm3In,False
22348,RbAuO3,False
26850,CaMg3,False
26487,Bi2O5,False
21467,NdAlSi,False
31480,Pm2AgPt,False
9869,NaAsP,False
26544,AlNi,False
4047,K4BeNb,False
8731,Fe2O3F,False
28101,TiNi,False
6642,BeTlBi,False
48662,PbSeO,False
28705,CaGe2O5,False
34439,DySnRh2,False
25811,CaTiO3,False
5996,BeCdPb2,False
39230,LiTi2Ir,False
16464,NaU2Cl6,False
27184,Na4UO5,False
30818,ZrIr,False
30585,Tc3P,False
24284,NdCu5,True
24349,SrZnO2,False
48871,Sm2MgSe4,False
46471,Te6MoW3Se2,False
46651,NdScO3,False
7941,BeTlSi,False
49786,MnAg2SnSe4,False
45568,Cd3In,True
38238,Li4Mn3OF11,False
40115,Mn3SnC,False
34922,Rb3In,False
43429,Rb2GaAgI6,True
22465,TmCu5,True
48440,Li2H,False
21542,BaMgOs2,False
44693,Sb3Au,False
24549,Hg2P3Cl,False
27273,ZnN,False
24537,YVO3,False
34862,Mo3WSe4S4,False
38281,Li3Fe2Si2O8,False
52965,CaInTe,False
31847,Ir2S3,False
38511,Yb3Ti,False
46623,AsPd5,False
13921,Ba2PdN2,False
46480,K6MnSe4,False
5431,PrZr2F11,False
21006,ZrCdAg2,False
20377,Rb2AlAuBr6,True
9923,BeZnTc,False
51592,AlV2O4,False
4094,Ba4BeOs,False
26919,HfOs3,False
39485,PaCl5,False
39082,TiZnO2,False
28791,MgZrCd2,True
23701,LiTiTe2,False
115,LiNiN,False
8889,YBeZn2,False
29258,CeFe4P12,False
49823,SnH4C2F2,False
19669,ErPRu2C,False
48303,BaAuO,False
49376,AgH3BrN,False
33682,RbPS3,False
19772,Tc3Ru,False
10555,DyCoSi2,False
15417,TbBRh3,False
10765,SrScBe2,False
45980,CdPt,False
5110,Ba4RePd,False
35517,NdH3O3,False
15440,Th3Ti,False
52220,KLaTa2O7,False
51483,NaBiF2,True
20869,Zn2CuAu,True
37865,Li4CrO5,False
28046,Ti2TcRu,False
41122,PuFe2Si2,False
34253,ScSi3Ni,False
27031,NpH3,False
9149,Ac3Nd,False
40800,Ba2YMn3O7,False
46023,TiZnPO5,False
35147,Co2Si,False
49707,MgNi2O4,False
48658,PbSeO,False
14443,ErTl,False
16846,CaTiS2,False
22496,Er2Co3Ge5,False
8156,LiCuS,False
10688,Mg6SbMo,False
11177,OsO4,False
26064,PrAlO3,False
33537,ScNbTc2,False
52183,TlBi2Cl7,False
4042,BaRu2Cl,False
8403,Be2PtRh,False
38675,K3AlH6,False
36841,CaNd3,False
25190,K2NiP2,False
36483,VS,False
6087,MgZn3,False
11030,Ba4SnGe,False
28339,Li2CaMg,False
36888,PtRh3,False
37688,Na3ZnPCO7,False
50452,K4BaU3O12,False
54328,RbMoCl,False
33980,LuCdRh2,False
1497,KBa4Mn,False
39599,Ti3O5,False
22523,ZnH6C5O4,False
19247,TiCrO4,False
3359,SmClO,False
43458,LaNdAl4,False
44955,ZrB2,False
44888,Ba4NaBi3O12,False
32402,Sc2InAg,False
17398,Rb2HgAuF6,True
33765,HoLuTl2,False
40154,LuB2Ru,False
48297,Li4Mn3CrO8,False
33783,Pr3SiAgS7,False
15233,NbCrO4,False
47735,RbTiCl3,False
38812,Nd2CuIr,False
40522,DyAgSn,False
47521,KRb3,False
13142,KNi2Se2,False
47505,V6GaSi,False
47028,NbWSe4,False
15495,Ti2CuSb3,False
28201,Al5CuS8,False
41544,Y3B7W,False
17917,Eu2AgGe,False
20188,Mn4Hg3Au,False
27949,Lu2GaTc,False
872,LuNbO4,False
12640,Be2PPd,False
35623,NaCoO2,False
8308,MgBe2Tc,False
13175,HfBe2Pt,False
35970,Cu2HgGeSe4,False
8483,BeSbAs,False
8917,LiBe2P,False
7029,UCo,False
45128,Ho6CoTe2,False
15676,Ta2CrNO5,False
38674,ZnMo2O4,False
53840,BaMgSb,False
14274,Ho4SiGe3,False
3090,KNaB2H8,False
19599,CdH12C8O4,False
13748,Er3Pb,False
28578,Rb2VAgSe4,False
24176,MoH4O5,False
25234,AlWF5,False
21705,DyHoTl2,False
4936,LuB4Ru,False
2475,TaTiBe,False
36278,NiSeO4,False
28842,Hf2TcIr,False
12601,Be2MoSe,False
7680,Tc2AsIr,False
47214,NaLi3,False
9987,Fe3Pd,False
9254,BeCoCu,False
16647,TbSnAu,False
12700,Ge2Sb2Te5,False
20003,TbLi3,False
21898,UO3,False
9893,Be2BiCl,False
27625,Li2HgAs,False
43654,LiCoSiO4,False
5285,Ba4LaW,False
11753,BeVPt2,False
20183,Yb2CdPd2,True
40162,CoB,False
11153,BePtPb,False
16287,YbSb2,False
14220,NbS,False
27767,PaTlAu2,False
15800,Rb3AuF6,True
38363,CeCuSn,False
7084,MnInPd2,False
40809,Yb3Rb,True
31544,HgN3,False
20317,K3AsBr6,True
22951,KAlP4H4O14,False
43803,BaMn2O3,False
37416,RbPbBr3,False
3474,BeVCd4,True
7236,CrHgAs,False
49294,YGeS,False
32765,NaNdHg2,True
14621,Sc2Ti2O7,False
2344,InMoS2,False
39602,Li5Mn2V3O10,False
1268,Ba4ZrTa,False
9882,BeGaCu2,False
9010,AlPt3,False
3518,BaGaBi2,False
26340,Na3AgO2,False
37479,CoH12Br2O6,False
24541,LiCaUF8,False
4602,K2CdN12,False
