materials-id,composition,target
68,Ac1Ga1O3,TRUE
69,Ac1Ga1Te2,TRUE
70,Ac1Ga2Sr1,TRUE
71,Ac1Ga2Yb1,TRUE
72,Ac1Ga3,TRUE
73,Ac1Ge3,TRUE
74,Ac1H2,TRUE
75,Ac1H3,TRUE
76,Ac1Hg1Rh2,TRUE
77,Ac1Hg1Te2,TRUE
78,Ac1Hg2In1,TRUE
79,Ac1Hg2Li1,TRUE
80,Ac1Hg2Mg1,TRUE
81,Ac1Hg2Na1,TRUE
82,Ac1Hg2Sn1,TRUE
83,Ac1Hg2Sr1,TRUE
84,Ac1Hg2Tl1,TRUE
85,Ac1Hg2Yb1,TRUE
86,Ac1Hg3,TRUE
87,Ac1I3,TRUE
88,Ac1In1Li2,TRUE
89,Ac1In1Te2,TRUE
90,Ac1In1Zn2,FALSE
91,Ac1In2Na1,FALSE
92,Ac1In2Sr1,TRUE
93,Ac1In3,TRUE
94,Ac1K1Te2,TRUE
95,Ac1K3,FALSE
96,Ac1La1,FALSE
97,Ac1La1Mg2,FALSE
98,Ac1La3,FALSE
99,Ac1Li1O3,FALSE
100,Ac1Li1Rh2,TRUE
101,Ac1Li1Te2,TRUE
102,Ac1Li1Tl2,TRUE
103,Ac1Li2Pb1,TRUE
104,Ac1Li2Sn1,TRUE
105,Ac1Li2Tl1,TRUE
106,Ac1Li3,FALSE
107,Ac1Mg1,TRUE
108,Ac1Mg149,TRUE
109,Ac1Mg1O3,FALSE
110,Ac1Mg1Tl2,TRUE
111,Ac1Mg1Zn2,TRUE
112,Ac1Mg2Nd1,FALSE
113,Ac1Mg2Pr1,FALSE
114,Ac1Mg2Yb1,FALSE
115,Ac1Mg3,FALSE
116,Ac1Mg5,TRUE
117,Ac1Mn1O3,TRUE
118,Ac1N1,TRUE
119,Ac1Na1,FALSE
120,Ac1Na1Te2,TRUE
121,Ac1Na1Tl2,TRUE
122,Ac1Nb3,FALSE
123,Ac1Nd3,FALSE
124,Ac1Ni1O3,TRUE
125,Ac1O3Pd1,FALSE
126,Ac1O3Rb1,FALSE
127,Ac1O3Sc1,FALSE
128,Ac1O3Si1,FALSE
129,Ac1O3Ti1,TRUE
130,Ac1O3V1,TRUE
131,Ac1Pb1Rh2,TRUE
132,Ac1Pd2Sn1,TRUE
133,Ac1Pm3,FALSE
134,Ac1Pr3,FALSE
135,Ac1Rb1Te2,TRUE
136,Ac1Rb3,FALSE
137,Ac1Rh2Tl1,TRUE
138,Ac1Rh2Yb1,TRUE
139,Ac1Sc3,FALSE
140,Ac1Se3,TRUE
141,Ac1Si3,TRUE
142,Ac1Sm3,FALSE
143,Ac1Sr1Tl2,TRUE
144,Ac1Sr1Zn2,TRUE
145,Ac1Sr3,FALSE
146,Ac1Tb3,FALSE
147,Ac1Te2Tl1,TRUE
148,Ac1Te3,TRUE
149,Ac1Th3,FALSE
150,Ac1Tl2Yb1,TRUE
151,Ac1Y3,FALSE
152,Ac1Yb1Zn2,TRUE
153,Ac1Yb3,FALSE
154,Ac1Zn3,TRUE
155,Ac2Ag1Ir1,TRUE
156,Ac2Ag1Pb1,TRUE
157,Ac2Au1Ir1,TRUE
158,Ac2Au1Si1,TRUE
159,Ac2Au1Zn1,TRUE
160,Ac2Cd1Ga1,TRUE
161,Ac2Cd1Ge1,TRUE
162,Ac2Cd1Hg1,TRUE
163,Ac2Cd1Sn1,TRUE
164,Ac2Cd1Tl1,TRUE
165,Ac2Cu1Ga1,TRUE
166,Ac2Cu1Ge1,TRUE
167,Ac2Cu1Ir1,TRUE
168,Ac2Cu1Ru1,TRUE
169,Ac2Cu1Si1,TRUE
170,Ac2Cu1Sn1,TRUE
171,Ac2Ga1In1,TRUE
172,Ac2Ga1Li1,TRUE
173,Ac2Ga1Mg1,TRUE
174,Ac2Ga1Si1,TRUE
175,Ac2Ga1Zn1,TRUE
176,Ac2Ge1Hg1,TRUE
177,Ac2Ge1Li1,TRUE
178,Ac2Ge1Ni1,TRUE
179,Ac2Ge1Pd1,TRUE
180,Ac2Ge1Zn1,TRUE
181,Ac2Hg1Si1,TRUE
182,Ac2Hg1Sn1,TRUE
183,Ac2Hg1Zn1,TRUE
184,Ac2In1Tl1,TRUE
185,Ac2In1Zn1,TRUE
186,Ac2Ir1Li1,TRUE
187,Ac2Ir1Ni1,TRUE
188,Ac2Ir1Pd1,TRUE
189,Ac2Ir1Rh1,TRUE
190,Ac2Ir1Zn1,TRUE
191,Ac2Li1Pb1,TRUE
192,Ac2Li1Ru1,TRUE
193,Ac2Li1Si1,TRUE
194,Ac2Li1Sn1,FALSE
195,Ac2Li1Tl1,FALSE
196,Ac2Mg1,FALSE
197,Ac2Mg1Pb1,TRUE
198,Ac2Mg1Sn1,TRUE
199,Ac2Mg1Tl1,TRUE
200,Ac2Mg1Yb1,FALSE
201,Ac2Na1Pb1,TRUE
202,Ac2Na1Sn1,TRUE
203,Ac2O3,TRUE
204,Ac2Pd1Si1,TRUE
205,Ac2S3,TRUE
206,Ac2Si1Zn1,TRUE
207,Ac2Sn1Tl1,TRUE
208,Ac2Sn1Zn1,TRUE
209,Ac3Ag1,FALSE
210,Ac3Au1,FALSE
211,Ac3Ba1,FALSE
212,Ac3Br1,FALSE
213,Ac3Ca1,FALSE
214,Ac3Cd1,FALSE
215,Ac3Ce1,FALSE
216,Ac3Cl1,FALSE
217,Ac3Cr1,FALSE
218,Ac3Cs1,FALSE
219,Ac3Dy1,FALSE
220,Ac3Er1,FALSE
221,Ac3Eu1,FALSE
222,Ac3Hg1,FALSE
223,Ac3Ho1,FALSE
224,Ac3I1,FALSE
225,Ac3In1,TRUE
226,Ac3K1,FALSE
227,Ac3La1,FALSE
228,Ac3Li1,FALSE
229,Ac3Lu1,FALSE
230,Ac3Mo1,FALSE
231,Ac3Na1,FALSE
232,Ac3Nb1,FALSE
233,Ac3Nd1,FALSE
234,Ac3Np1,FALSE
235,Ac3Pa1,FALSE
236,Ac3Pm1,FALSE
237,Ac3Pr1,FALSE
238,Ac3Rb1,FALSE
239,Ac3Sc1,FALSE
240,Ac3Si1,FALSE
241,Ac3Sm1,FALSE
242,Ac3Sn1,TRUE
243,Ac3Sr1,FALSE
244,Ac3Tb1,FALSE
245,Ac3Th1,FALSE
246,Ac3Ti1,FALSE
247,Ac3Tl1,TRUE
248,Ac3Tm1,FALSE
249,Ac3V1,FALSE
250,Ac3Y1,FALSE
251,Ac3Yb1,FALSE
252,Ac3Zn1,FALSE
253,Ac3Zr1,FALSE
254,Ag10Ba9S24U4,TRUE
255,Ag10Br1Cl1Te4,FALSE
256,Ag10Br3Te4,TRUE
257,Ag10Cu1O12Pb3,FALSE
258,Ag10La4Mg3,TRUE
259,Ag10O13Si4,FALSE
260,Ag10S11Si3,FALSE
261,Ag11Hg9,FALSE
262,Ag11K1O16V4,FALSE
263,Ag12As14Cu29,FALSE
264,Ag12F29Li17,FALSE
265,Ag12Ga1Mg7,FALSE
266,Ag12H16N4Se22Sn7,TRUE
267,Ag13Al36Mg32,FALSE
268,Ag13As3I4O12,FALSE
269,Ag13Bi14I56,FALSE
270,Ag13Bi15I64,FALSE
271,Ag13Ga5,TRUE
272,Ag13O18Pb6,FALSE
273,Ag13O6Os1,FALSE
274,Ag15Bi16I64,FALSE
275,Ag15Bi7I40,FALSE
276,Ag15Cl3P4S16,TRUE
277,Ag16Al12O48S5Si12,FALSE
278,Ag16As4Hg1S15,FALSE
279,Ag16Ca6N1,TRUE
280,Ag16Te11Tl2,FALSE
281,Ag17In9,FALSE
282,Ag17Mg54,TRUE
283,Ag18K4Te11,TRUE
284,Ag18Te11Tl4,TRUE
285,Ag19Al24Mg30,FALSE
286,Ag1Al1,FALSE
287,Ag1Al11Mg17,FALSE
288,Ag1Al11O17,FALSE
289,Ag1Al12Mg16,FALSE
290,Ag1Al1B1,FALSE
291,Ag1Al1Ba1Cu1O5,FALSE
292,Ag1Al1Br6Cs2,FALSE
293,Ag1Al1Br6K2,FALSE
294,Ag1Al1Br6Na2,FALSE
295,Ag1Al1Br6Rb2,FALSE
296,Ag1Al1Ca2O5,FALSE
297,Ag1Al1Cl6Cs2,FALSE
298,Ag1Al1Cl6K2,FALSE
299,Ag1Al1Cl6Na2,FALSE
300,Ag1Al1Cl6Rb2,FALSE
301,Ag1Al1Cr4S8,TRUE
302,Ag1Al1Cs1F6,TRUE
303,Ag1Al1Cs2F6,TRUE
304,Ag1Al1Cu2O7Sr2,FALSE
305,Ag1Al1F4,FALSE
306,Ag1Al1F6K2,TRUE
307,Ag1Al1F6Li2,FALSE
308,Ag1Al1F6Na2,FALSE
309,Ag1Al1F6Rb1,FALSE
310,Ag1Al1F6Rb2,TRUE
311,Ag1Al1Li2,TRUE
312,Ag1Al1O2,TRUE
313,Ag1Al1O3,FALSE
314,Ag1Al1O4Si1,FALSE
315,Ag1Al1O8Si3,FALSE
316,Ag1Al1O8W2,FALSE
317,Ag1Al1P2Se6,TRUE
318,Ag1Al1S2,TRUE
319,Ag1Al1Sc2,FALSE
320,Ag1Al1Se2,TRUE
321,Ag1Al1Se4Sn1,TRUE
322,Ag1Al1Te2,TRUE
323,Ag1Al1Y2,FALSE
324,Ag1Al2Cl5O1,TRUE
325,Ag1Al2Pr1,TRUE
326,Ag1Al3,FALSE
327,Ag1Al3Br1Na3O12Si3,TRUE
328,Ag1Al3Eu2,FALSE
329,Ag1Al3Hf2,TRUE
330,Ag1Al4In1S8,FALSE
331,Ag1Al4In1Se8,FALSE
332,Ag1Al4In1Te8,FALSE
333,Ag1Al5S8,FALSE
334,Ag1As1,FALSE
335,Ag1As1Ba1,TRUE
336,Ag1As1Br6Cs2,TRUE
337,Ag1As1Br6K2,FALSE
338,Ag1As1Br6Na2,FALSE
339,Ag1As1Br6Rb2,TRUE
340,Ag1As1C4F6N4S8,FALSE
341,Ag1As1Ca1,TRUE
342,Ag1As1Ca1O4,TRUE
343,Ag1As1Ca1O5,FALSE
344,Ag1As1Cl6Cs2,FALSE
345,Ag1As1Cl6K2,FALSE
346,Ag1As1Cl6Na2,FALSE
347,Ag1As1Cl6Rb2,TRUE
348,Ag1As1Cs2S4,TRUE
349,Ag1As1Eu1,TRUE
350,Ag1As1F6,TRUE
351,Ag1As1F6K2,FALSE
352,Ag1As1F6Li2,FALSE
353,Ag1As1F6N16O8S16,FALSE
354,Ag1As1F6N4O2S6,FALSE
355,Ag1As1F6Na2,FALSE
356,Ag1As1F6Rb2,FALSE
357,Ag1As1F6S16,TRUE
358,Ag1As1F6Se3,TRUE
359,Ag1As1F7,TRUE
360,Ag1As1Fe1N6S4,FALSE
361,Ag1As1Hg1O4,FALSE
362,Ag1As1Hg1S3,TRUE
363,Ag1As1Hg2O4,TRUE
364,Ag1As1K2,TRUE
365,Ag1As1Li2,FALSE
366,Ag1As1Mg1,FALSE
367,Ag1As1Mg1O5,FALSE
368,Ag1As1Mo1O6,FALSE
369,Ag1As1Na2,TRUE
370,Ag1As1O2,FALSE
371,Ag1As1O3,TRUE
372,Ag1As1O5Zn1,FALSE
373,Ag1As1Pb1S3,TRUE
374,Ag1As1Ru2,FALSE
375,Ag1As1S1,FALSE
376,Ag1As1S2,FALSE
377,Ag1As1Se1,FALSE
378,Ag1As1Se2,FALSE
379,Ag1As1Sr1,TRUE
380,Ag1As1Zn1,FALSE
381,Ag1As2Ce1,TRUE
382,Ag1As2Ce1Zn1,FALSE
383,Ag1As2Cl3Hg3,FALSE
384,Ag1As2Cu1H3O8,FALSE
385,Ag1As2Cu1O8,FALSE
386,Ag1As2La1,TRUE
387,Ag1As2La1Zn1,FALSE
388,Ag1As2Nd1,TRUE
389,Ag1As2Pb1S5Tl1,TRUE
390,Ag1As2Pr1,TRUE
391,Ag1As2Pr1Zn1,FALSE
392,Ag1As2Sm1,TRUE
393,Ag1As2Sm1Zn1,FALSE
394,Ag1As2Tb1,FALSE
395,Ag1As2Tb1Zn1,FALSE
396,Ag1As3Co3O12,FALSE
397,Ag1As3Cu4O12,TRUE
398,Ag1As3H2Mn3O12,TRUE
399,Ag1As3H2O9,TRUE
400,Ag1As3K2Se6,TRUE
401,Ag1As3O12Zn3,FALSE
402,Ag1As3Rb2Se6,TRUE
403,Ag1As4Cs3Se8,TRUE
404,Ag1Au1,TRUE
405,Ag1Au1Ba2,FALSE
406,Ag1Au1Ba4O6,TRUE
407,Ag1Au1Br6Cs2,FALSE
408,Ag1Au1Br6K2,FALSE
409,Ag1Au1Br6Na2,FALSE
410,Ag1Au1Br6Rb2,FALSE
411,Ag1Au1Ca2,FALSE
412,Ag1Au1Cd2,TRUE
413,Ag1Au1Cl4,TRUE
414,Ag1Au1Cl6Cs2,TRUE
415,Ag1Au1Cl6K2,FALSE
416,Ag1Au1Cl6Na2,FALSE
417,Ag1Au1Cl6Rb2,FALSE
418,Ag1Au1Cs2,FALSE
419,Ag1Au1Cs2F6,FALSE
420,Ag1Au1Dy2,FALSE
421,Ag1Au1Er2,FALSE
422,Ag1Au1Eu2,FALSE
423,Ag1Au1F4,TRUE
424,Ag1Au1F6K2,FALSE
425,Ag1Au1F6Na2,FALSE
426,Ag1Au1F6Rb2,FALSE
427,Ag1Au1F7,TRUE
428,Ag1Au1Gd2,TRUE
429,Ag1Au1Ho2,FALSE
430,Ag1Au1I4O12,TRUE
431,Ag1Au1K2,FALSE
432,Ag1Au1Li2,TRUE
433,Ag1Au1Lu2,TRUE
434,Ag1Au1Mg2,TRUE
435,Ag1Au1O2,TRUE
436,Ag1Au1O3,FALSE
437,Ag1Au1Pd2,FALSE
438,Ag1Au1Pm2,TRUE
439,Ag1Au1S2,TRUE
440,Ag1Au1Sc2,TRUE
441,Ag1Au1Te2,FALSE
442,Ag1Au1Te4,TRUE
443,Ag1Au1Tm2,FALSE
444,Ag1Au1Y2,FALSE
445,Ag1Au1Yb2,TRUE
446,Ag1Au1Zn2,TRUE
447,Ag1Au2Ca1,FALSE
448,Ag1Au2Cd1,FALSE
449,Ag1Au2Ce1,FALSE
450,Ag1Au2Eu1,FALSE
451,Ag1Au2F8,TRUE
452,Ag1Au2In1,FALSE
453,Ag1Au2La1,FALSE
454,Ag1Au2Li1,FALSE
455,Ag1Au2Mg1,FALSE
456,Ag1Au2Nd1,FALSE
457,Ag1Au2Pa1,TRUE
458,Ag1Au2Pd1,FALSE
459,Ag1Au2Pm1,TRUE
460,Ag1Au2Pr1,FALSE
461,Ag1Au2Pu1,TRUE
462,Ag1Au2S2,FALSE
463,Ag1Au2Sm1,TRUE
464,Ag1Au2Yb1,FALSE
465,Ag1Au2Zn1,FALSE
466,Ag1Au3,TRUE
467,Ag1Au3I8Rb2,TRUE
468,Ag1B10C15Cl2H40N1O3P2,FALSE
469,Ag1B10C6H26N1,FALSE
470,Ag1B10Cs1H10,FALSE
471,Ag1B11Br6C1H6,TRUE
472,Ag1B1C12F18H1N9,FALSE
473,Ag1B1C1F20O5Te4,FALSE
474,Ag1B1C2F20O6Te4,FALSE
475,Ag1B1C4F4H8N8,FALSE
476,Ag1B1C4N4,FALSE
477,Ag1B1F4,TRUE
478,Ag1B1F4H2O1,TRUE
479,Ag1B1F5,TRUE
480,Ag1B1O2,FALSE
481,Ag1B1O3,FALSE
482,Ag1B1Zr1,FALSE
483,Ag1B2,FALSE
484,Ag1B3O5,FALSE
485,Ag1B6Cl6,TRUE
486,Ag1B7O12Sr1,TRUE
487,Ag1Ba1,TRUE
488,Ag1Ba1Bi1,TRUE
489,Ag1Ba1Ca1F7,FALSE
490,Ag1Ba1Cu1O5Y1,FALSE
491,Ag1Ba1Er1S3,FALSE
492,Ag1Ba1Er1Se3,TRUE
493,Ag1Ba1F1S1,TRUE
494,Ag1Ba1F1Se1,TRUE
495,Ag1Ba1F1Te1,TRUE
496,Ag1Ba1F7Mg1,FALSE
497,Ag1Ba1F7Zn1,FALSE
498,Ag1Ba1La1Se3,TRUE
499,Ag1Ba1La1Te3,TRUE
500,Ag1Ba1Nd1S3,TRUE
501,Ag1Ba1O1S3Sb1,FALSE
502,Ag1Ba1O2,TRUE
503,Ag1Ba1O9P3,TRUE
504,Ag1Ba1P1,TRUE
505,Ag1Ba1S3Sb1,TRUE
506,Ag1Ba1S3Tb1,TRUE
507,Ag1Ba1S6Sc3,TRUE
508,Ag1Ba1Sb1,TRUE
509,Ag1Ba1Se3Y1,TRUE
510,Ag1Ba1Tb1Te3,TRUE
511,Ag1Ba1Te3Y1,TRUE
512,Ag1Ba2Bi1,FALSE
513,Ag1Ba2Ga7,FALSE
514,Ag1Ba2Hg1,FALSE
515,Ag1Ba2I1O6,TRUE
516,Ag1Ba2Pd1,FALSE
517,Ag1Ba2Sb1,FALSE
518,Ag1Ba2Si3,TRUE
519,Ag1Ba2Tl1,FALSE
520,Ag1Ba3Cu17P6,TRUE
521,Ag1Ba3S6U1,TRUE
522,Ag1Ba4Ga5Se12,FALSE
523,Ag1Ba4In1S6,TRUE
524,Ag1Ba7Ga5Se15,FALSE
525,Ag1Be12,FALSE
526,Ag1Be1O3,FALSE
527,Ag1Be1O4P1,TRUE
528,Ag1Be2,FALSE
529,Ag1Bi12Cu6Pb1S22,FALSE
530,Ag1Bi1Br6Cs2,FALSE
531,Ag1Bi1Br6K2,FALSE
532,Ag1Bi1Br6Rb2,FALSE
533,Ag1Bi1Ca1,TRUE
534,Ag1Bi1Ca1O5,FALSE
535,Ag1Bi1Ca2,FALSE
536,Ag1Bi1Cl2S1,TRUE
537,Ag1Bi1Cl6Cs2,TRUE
538,Ag1Bi1Cl6K2,TRUE
539,Ag1Bi1Cl6Rb2,TRUE
540,Ag1Bi1Cr2O8,FALSE
541,Ag1Bi1Cr4O14,TRUE
542,Ag1Bi1Cs2I6,FALSE
543,Ag1Bi1Cu2Pb1S4,FALSE
544,Ag1Bi1Eu1,TRUE
545,Ag1Bi1Eu2,FALSE
546,Ag1Bi1F6Rb2,TRUE
547,Ag1Bi1Ge1Te3,FALSE
548,Ag1Bi1I4,FALSE
549,Ag1Bi1I4O12,TRUE
550,Ag1Bi1I6K2,FALSE
551,Ag1Bi1I6Rb2,FALSE
552,Ag1Bi1K2,TRUE
553,Ag1Bi1Li2,FALSE
554,Ag1Bi1Mg1O5,FALSE
555,Ag1Bi1O2,FALSE
556,Ag1Bi1O3,FALSE
557,Ag1Bi1O5Zn1,FALSE
558,Ag1Bi1O6Ti2,FALSE
559,Ag1Bi1O8W2,FALSE
560,Ag1Bi1P2S6,TRUE
561,Ag1Bi1P2Se6,TRUE
562,Ag1Bi1Pb1S3,FALSE
563,Ag1Bi1Pb1Te3,FALSE
564,Ag1Bi1Pd2,FALSE
565,Ag1Bi1S1Se1,FALSE
566,Ag1Bi1S2,FALSE
567,Ag1Bi1Se1Te1,FALSE
568,Ag1Bi1Se2,FALSE
569,Ag1Bi1Sr1,TRUE
570,Ag1Bi1Sr2,FALSE
571,Ag1Bi1Te2,FALSE
572,Ag1Bi1Yb1,TRUE
573,Ag1Bi1Yb2,FALSE
574,Ag1Bi2Cl1S3,FALSE
575,Ag1Bi2Cl1Se3,FALSE
576,Ag1Bi2F12,TRUE
577,Ag1Bi3Pb1S6,FALSE
578,Ag1Bi3S5,TRUE
579,Ag1Bi5Nb4O18,FALSE
580,Ag1Bi6S9,FALSE
581,Ag1Br1,TRUE
582,Ag1Br13Mo6,FALSE
583,Ag1Br14W6,FALSE
584,Ag1Br1H3N1,FALSE
585,Ag1Br1Hg1S1,TRUE
586,Ag1Br1In2S3,FALSE
587,Ag1Br1In2Se3,FALSE
588,Ag1Br1In2Te3,FALSE
589,Ag1Br1O1Pb1,FALSE
590,Ag1Br1O2,FALSE
591,Ag1Br1O3,TRUE
592,Ag1Br1O4,FALSE
593,Ag1Br2C4O2,FALSE
594,Ag1Br2Cs1,FALSE
595,Ag1Br2H28N9O12S8,FALSE
596,Ag1Br2H36N9O12S8,FALSE
597,Ag1Br3Cs1,TRUE
598,Ag1Br3Cs2,TRUE
599,Ag1Br3K1,TRUE
600,Ag1Br3Rb1,TRUE
601,Ag1Br3Rb2,TRUE
602,Ag1Br3Tl1,FALSE
603,Ag1Br4Fe1,TRUE
604,Ag1Br5Pb2,FALSE
605,Ag1Br6Ce1Cs2,TRUE
606,Ag1Br6Ce1K2,FALSE
607,Ag1Br6Ce1Rb2,FALSE
608,Ag1Br6Cs2Ga1,FALSE
609,Ag1Br6Cs2In1,TRUE
610,Ag1Br6Cs2Mo1,FALSE
611,Ag1Br6Cs2Nd1,TRUE
612,Ag1Br6Cs2Sb1,FALSE
613,Ag1Br6Cs2Sc1,FALSE
614,Ag1Br6Cs2Ta1,FALSE
615,Ag1Br6Cs2Tl1,TRUE
616,Ag1Br6Cs2Y1,FALSE
617,Ag1Br6Ga1K2,FALSE
618,Ag1Br6Ga1Na2,FALSE
619,Ag1Br6Ga1Rb2,FALSE
620,Ag1Br6In1K2,FALSE
621,Ag1Br6In1Na2,FALSE
622,Ag1Br6In1Rb2,FALSE
623,Ag1Br6K2Mo1,FALSE
624,Ag1Br6K2Nd1,FALSE
625,Ag1Br6K2Pr1,FALSE
626,Ag1Br6K2Sb1,FALSE
627,Ag1Br6K2Sc1,FALSE
628,Ag1Br6K2Ta1,FALSE
629,Ag1Br6K2Tl1,FALSE
630,Ag1Br6K2Y1,FALSE
631,Ag1Br6Mo1Rb2,FALSE
632,Ag1Br6Nd1Rb2,FALSE
633,Ag1Br6O2W2,FALSE
634,Ag1Br6Pr1Rb2,FALSE
635,Ag1Br6Rb2Sb1,FALSE
636,Ag1Br6Rb2Sc1,FALSE
637,Ag1Br6Rb2Ta1,FALSE
638,Ag1Br6Rb2Tl1,TRUE
639,Ag1Br6Rb2Y1,FALSE
640,Ag1Br7W3,TRUE
641,Ag1C15Cl1H36N6S3,FALSE
642,Ag1C1Cl18W6,FALSE
643,Ag1C1Cl1H4N2S1,FALSE
644,Ag1C1F3O6S2,FALSE
645,Ag1C1H3N3O4,FALSE
646,Ag1C1H7N8O7,FALSE
647,Ag1C1K1O3,TRUE
648,Ag1C1N1,FALSE
649,Ag1C1N1O1,FALSE
650,Ag1C1N1S1,FALSE
651,Ag1C1N3O2,FALSE
652,Ag1C1O2,FALSE
653,Ag1C1O3,FALSE
654,Ag1C20H10N6Nd1O8,FALSE
655,Ag1C20H10N6O8Tb1,FALSE
656,Ag1C2Cl1N4S2,FALSE
657,Ag1C2Cl2F6N2Sb1,FALSE
658,Ag1C2Cs1,FALSE
659,Ag1C2Dy1H2O9S1,FALSE
660,Ag1C2F6H2N2Sb1,FALSE
661,Ag1C2H2N3O1,FALSE
662,Ag1C2H2O9S1Tb1,FALSE
663,Ag1C2H4O10S1Sm1,FALSE
664,Ag1C2H6N5O4,FALSE
665,Ag1C2K1,FALSE
666,Ag1C2K1N2,FALSE
667,Ag1C2K1N2S2,FALSE
668,Ag1C2Li1,FALSE
669,Ag1C2Li1O4,FALSE
670,Ag1C2N2Na1,FALSE
671,Ag1C2N2Tl1,FALSE
672,Ag1C2N3,FALSE
673,Ag1C2Na1,FALSE
674,Ag1C2Na1O4,FALSE
675,Ag1C2O2,FALSE
676,Ag1C2Rb1,FALSE
677,Ag1C3Cl1H14N6O1S3,FALSE
678,Ag1C3Cl1H8O4S2,FALSE
679,Ag1C3H8N1O3S2,FALSE
680,Ag1C3K2N3S3,FALSE
681,Ag1C3N3O1,FALSE
682,Ag1C3N3O2,FALSE
683,Ag1C3N3Rb2S3,FALSE
684,Ag1C4Co1O4,FALSE
685,Ag1C4Cs1H12N2O8S4,FALSE
686,Ag1C4Cs1N4S4Zn1,FALSE
687,Ag1C4F1H8N8,FALSE
688,Ag1C4F3H8O3S3,FALSE
689,Ag1C4F9O1,FALSE
690,Ag1C4H11O3S3,FALSE
691,Ag1C4H12N1S5,FALSE
692,Ag1C4H12N1Se5,FALSE
693,Ag1C4H12N5O3S2,FALSE
694,Ag1C4H16N2Na1O10S4,FALSE
695,Ag1C4H6N2O2,FALSE
696,Ag1C4K3N4S4,FALSE
697,Ag1C4N3,FALSE
698,Ag1C5F3H8O2S2,FALSE
699,Ag1C6F6N4O2Sb1,FALSE
700,Ag1C6H12N5O3,FALSE
701,Ag1C7F4H9O4S2,FALSE
702,Ag1C7F5H2O3,FALSE
703,Ag1C7F7H8O2S2,FALSE
704,Ag1C8H22Mo4N3O15,FALSE
705,Ag1C9Cl1H24N6O4S3,FALSE
706,Ag1Ca1,TRUE
707,Ag1Ca10O28P7,TRUE
708,Ag1Ca1Cd2,FALSE
709,Ag1Ca1F5,FALSE
710,Ag1Ca1Fe1La1O6,FALSE
711,Ag1Ca1Ge1,TRUE
712,Ag1Ca1Hg2,FALSE
713,Ag1Ca1O2,TRUE
714,Ag1Ca1P1,TRUE
715,Ag1Ca1Sb1,TRUE
716,Ag1Ca1Sn1,TRUE
717,Ag1Ca1Zn1,TRUE
718,Ag1Ca2Co2O12V3,FALSE
719,Ag1Ca2Cu1,FALSE
720,Ag1Ca2Cu4La3O12,FALSE
721,Ag1Ca2Ga1,FALSE
722,Ag1Ca2Ga7,TRUE
723,Ag1Ca2Ge1,FALSE
724,Ag1Ca2Ni2O12V3,TRUE
725,Ag1Ca2O5Y1,FALSE
726,Ag1Ca2O6Sb1,FALSE
727,Ag1Ca2O6Ta1,FALSE
728,Ag1Ca2O6W1,FALSE
